AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
104034,41584,Amrita Virk,29,M,A2
104035,41584,Ridhi Guha,33,M,A3
104036,41585,Riya Khurana,30,F,A1
104037,41586,Samarth Chada,51,F,A1
104038,41587,Rajata Kibe,34,M,A1
104039,41587,Anmol Bhakta,68,M,A2
104040,41587,Owen Dixit,28,F,A3
104041,41588,Amaira Rajan,31,F,A1
104042,41588,Garima Saran,22,M,A2
104043,41589,Arunima Nath,56,M,A1
104044,41589,Maya Iyer,30,M,A2
104045,41589,Rayaan Sur,64,M,A3
104046,41590,Bhanumati Dutt,43,M,A1
104047,41590,Edhitha Batta,25,F,A2
104048,41590,Anamika Palla,39,M,A3
104049,41591,Wishi Jayaraman,49,M,A1
104050,41591,Kashish Pai,35,M,A2
104051,41591,Zilmil Gupta,62,F,A3
104052,41591,Urvashi Master,25,M,A4
104053,41592,Anthony Chana,21,M,A1
104054,41592,Bahadurjit Din,28,F,A2
104055,41592,Ria Gopal,20,M,A3
104056,41593,Jyoti Ratta,45,M,A1
104057,41593,Mitali Kohli,32,M,A2
104058,41593,Pushti Som,69,M,A3
104059,41593,Saumya Thaman,22,F,A4
104060,41594,Diya Palla,57,M,A1
104061,41594,Charles Wagle,38,F,A2
104062,41594,Farhan Chanda,51,M,A3
104063,41594,Gabriel Dhar,47,M,A4
104064,41595,Brinda Puri,31,F,A1
104065,41595,Chanchal Jayaraman,42,M,A2
104066,41595,Balendra Sandhu,55,F,A3
104067,41595,Anmol Krishnamurthy,28,M,A4
104068,41596,Harshil Ray,21,M,A1
104069,41596,Max Agarwal,56,F,A2
104070,41596,Anthony Parikh,48,M,A3
104071,41597,Yochana Yohannan,58,F,A1
104072,41598,Charan Bhakta,44,M,A1
104073,41598,Amara Ravel,32,M,A2
104074,41598,Aahana Krishnan,30,F,A3
104075,41599,Ekaraj More,63,F,A1
104076,41600,Wridesh Sheth,57,F,A1
104077,41601,Varenya Sampath,58,M,A1
104078,41601,Chandani Sanghvi,40,M,A2
104079,41601,Tristan Minhas,68,M,A3
104080,41602,Avni Chada,47,F,A1
104081,41602,Ekta Kuruvilla,43,F,A2
104082,41602,Ekbal Tripathi,32,M,A3
104083,41602,Hitesh Maharaj,34,F,A4
104084,41603,Wishi Nagi,17,M,A1
104085,41604,Abhiram Chanda,17,M,A1
104086,41604,Raksha Patla,57,F,A2
104087,41604,Aarav Chaudhari,55,M,A3
104088,41605,Nihal Krishnamurthy,58,M,A1
104089,41606,Anmol Zacharia,26,M,A1
104090,41606,Jeevika Atwal,38,F,A2
104091,41607,Dominic Dayal,44,M,A1
104092,41607,Shivansh Zacharia,51,F,A2
104093,41607,Krishna Andra,63,M,A3
104094,41607,Chaaya Grover,56,F,A4
104095,41608,Hemal Sura,35,M,A1
104096,41609,Amrita Ben,51,M,A1
104097,41609,Ridhi Johal,54,F,A2
104098,41609,Faqid Sangha,35,F,A3
104099,41609,Maya Mangat,31,F,A4
104100,41610,Advik Rai,36,F,A1
104101,41610,Ekaraj Pillai,18,F,A2
104102,41610,Nimrat Thakur,50,M,A3
104103,41611,Anya Bora,17,M,A1
104104,41611,Anita Konda,25,M,A2
104105,41611,Atharv Pradhan,63,F,A3
104106,41611,Ridhi Amble,24,F,A4
104107,41612,Ganga Barad,19,M,A1
104108,41613,Harrison Chaudry,47,M,A1
104109,41613,Widisha Mammen,54,F,A2
104110,41613,Upma Chatterjee,61,F,A3
104111,41614,Ranveer Maharaj,57,M,A1
104112,41615,Laban Venkataraman,38,M,A1
104113,41615,Utkarsh Sodhi,22,M,A2
104114,41616,Lajita Keer,17,F,A1
104115,41616,Omaja Bhardwaj,31,M,A2
104116,41617,Gaurika Mane,69,M,A1
104117,41618,Lakshmi Raman,54,M,A1
104118,41618,Bishakha Suri,67,M,A2
104119,41619,Omaja Chada,69,M,A1
104120,41620,Diya Konda,55,F,A1
104121,41621,Dhriti Mukhopadhyay,39,M,A1
104122,41621,Gauri Seshadri,41,M,A2
104123,41621,Libni Devan,17,F,A3
104124,41622,Jackson Chawla,55,M,A1
104125,41622,Udyati Lad,54,M,A2
104126,41622,Wazir Pingle,59,M,A3
104127,41622,Advika Dua,26,M,A4
104128,41623,Benjamin Thaker,48,M,A1
104129,41624,Vasana Menon,57,M,A1
104130,41624,Kavya Sankar,51,M,A2
104131,41624,Zaid Banik,64,M,A3
104132,41625,Dakshesh Karpe,30,M,A1
104133,41625,Hemangini Arora,44,F,A2
104134,41625,Ryan Rastogi,33,M,A3
104135,41625,Azaan Baria,38,M,A4
104136,41626,Mitali Kannan,54,M,A1
104137,41626,Saanvi Das,24,F,A2
104138,41626,Yashoda Dass,18,M,A3
104139,41626,Reyansh Rajagopal,20,M,A4
104140,41627,Imaran Karnik,26,M,A1
104141,41628,Dipta Gopal,17,F,A1
104142,41628,Jagat Bawa,60,M,A2
104143,41628,Balhaar Amble,51,M,A3
104144,41629,Varenya Mittal,28,F,A1
104145,41629,Fitan Gokhale,58,T,A2
104146,41629,Veda Dass,40,M,A3
104147,41629,Bimala Menon,65,M,A4
104148,41630,Aayush Tiwari,22,M,A1
104149,41631,Ekani Din,29,F,A1
104150,41631,Chakradhar Mittal,27,M,A2
104151,41631,Aashi Khurana,66,F,A3
104152,41632,Abdul Srinivas,23,F,A1
104153,41632,Owen Kala,30,M,A2
104154,41632,Varsha Das,54,F,A3
104155,41632,Jai Singh,30,F,A4
104156,41633,Bhavika Biswas,19,M,A1
104157,41633,Xalak Ghosh,38,F,A2
104158,41633,Liam Gandhi,60,F,A3
104159,41633,Eshana Gala,57,M,A4
104160,41634,Charles Chand,49,F,A1
104161,41634,Chanakya Prashad,47,M,A2
104162,41634,Aarini Sandhu,26,T,A3
104163,41635,Maya Subramanian,34,M,A1
104164,41635,Ekiya Chaudhuri,35,F,A2
104165,41635,Anay Pingle,44,F,A3
104166,41635,Rehaan Wali,27,M,A4
104167,41636,Turvi Samra,45,M,A1
104168,41636,Eshana Singhal,41,M,A2
104169,41636,Wazir Gupta,54,M,A3
104170,41637,Chandresh Narang,37,M,A1
104171,41637,Samarth Shere,28,F,A2
104172,41637,Bhavika Singhal,48,F,A3
104173,41638,Priya Chaudhry,64,M,A1
104174,41639,Jonathan Sekhon,23,M,A1
104175,41639,Ubika Buch,20,M,A2
104176,41639,Hardik Deshpande,24,F,A3
104177,41640,Urishilla Acharya,41,M,A1
104178,41640,Chandresh Goswami,69,M,A2
104179,41641,Ishita Rege,54,M,A1
104180,41642,Ranveer Sodhi,23,T,A1
104181,41642,Charvi Patel,53,F,A2
104182,41642,Luke Virk,69,F,A3
104183,41642,Jatin Edwin,24,M,A4
104184,41643,Wridesh Sen,48,M,A1
104185,41643,David Khalsa,50,M,A2
104186,41643,Abhimanyu Tara,41,M,A3
104187,41644,Varsha Sharaf,20,F,A1
104188,41644,Harish Halder,23,M,A2
104189,41644,Vedika Memon,59,M,A3
104190,41645,Amaira Edwin,52,M,A1
104191,41646,Ekaja More,66,M,A1
104192,41646,Dalaja Kashyap,43,F,A2
104193,41646,Lopa Shukla,48,M,A3
104194,41646,Andrew Zachariah,63,M,A4
104195,41647,Nihal Gokhale,22,M,A1
104196,41647,Vaishnavi Contractor,69,M,A2
104197,41648,Urvi Srivastava,22,F,A1
104198,41648,Janani Zachariah,56,M,A2
104199,41649,Edhitha Nadkarni,69,M,A1
104200,41650,Kashish Nath,29,F,A1
104201,41650,Zilmil Shah,42,M,A2
104202,41650,Advaith Bhandari,65,F,A3
104203,41650,Rajata Anne,69,M,A4
104204,41651,Akshay Vora,69,F,A1
104205,41651,David Pall,28,M,A2
104206,41652,Wyatt Reddy,58,M,A1
104207,41653,Shaurya Verma,46,M,A1
104208,41653,Faqid Mallick,22,M,A2
104209,41653,Bachittar Koshy,16,M,A3
104210,41653,Dayamai Gara,66,M,A4
104211,41654,Odika Randhawa,61,F,A1
104212,41655,Devansh Grover,28,M,A1
104213,41655,Daksha Sethi,70,F,A2
104214,41655,Kashish Din,43,M,A3
104215,41656,Nachiket Dhar,16,F,A1
104216,41657,Yasti Kota,24,F,A1
104217,41657,Timothy Sandhu,56,M,A2
104218,41658,Falan Dani,38,M,A1
104219,41658,Saanvi Ratta,57,M,A2
104220,41659,Manan Som,26,F,A1
104221,41660,Saksham Venkataraman,58,M,A1
104222,41660,Kai Kadakia,22,M,A2
104223,41660,Utkarsh Tailor,51,M,A3
104224,41661,Anusha Goda,68,M,A1
104225,41661,Nathan Palla,67,M,A2
104226,41661,Benjamin Madan,27,F,A3
104227,41661,Michael Nagy,19,M,A4
104228,41662,Saanvi Krishna,63,F,A1
104229,41663,Reva Ramanathan,34,M,A1
104230,41663,Ridhi Shenoy,57,M,A2
104231,41663,Bimala Ganesh,36,F,A3
104232,41663,Abdul Guha,32,F,A4
104233,41664,Darika Arora,23,F,A1
104234,41664,Vrishti Som,66,F,A2
104235,41664,Yochana Bose,64,M,A3
104236,41664,Dalbir Krishnan,69,M,A4
104237,41665,Matthew Buch,66,F,A1
104238,41665,Abhimanyu Modi,67,F,A2
104239,41666,Pahal Kunda,50,M,A1
104240,41666,Radha Kapadia,40,M,A2
104241,41666,Waida Salvi,54,M,A3
104242,41666,Mason Murthy,64,F,A4
104243,41667,Utkarsh Andra,36,M,A1
104244,41667,Chakradev Apte,57,M,A2
104245,41667,Henry Saraf,68,M,A3
104246,41667,Dalaja Narayanan,64,M,A4
104247,41668,Watika Borah,27,F,A1
104248,41668,Anusha Bail,47,M,A2
104249,41669,Garima Roy,60,F,A1
104250,41669,Vivaan Subramanian,44,M,A2
104251,41670,Mohini Bedi,60,F,A1
104252,41670,Indrajit Maharaj,36,F,A2
104253,41670,Lakshit Rattan,28,M,A3
104254,41670,Lila Sunder,42,M,A4
104255,41671,Daksh Mammen,41,M,A1
104256,41672,Peter Bawa,53,M,A1
104257,41672,Sara Chacko,26,M,A2
104258,41672,Lajita Garde,44,M,A3
104259,41673,Max Nori,27,M,A1
104260,41674,Triya Nagar,46,F,A1
104261,41674,Meera Choudhury,46,M,A2
104262,41674,Utkarsh Deo,40,M,A3
104263,41674,Tristan Kala,67,M,A4
104264,41675,Divya Samra,60,F,A1
104265,41675,Avni Pau,45,M,A2
104266,41675,Ekta Batta,58,M,A3
104267,41676,Faqid Basu,22,M,A1
104268,41676,Nimrat Saxena,49,F,A2
104269,41676,Ishwar Sachar,49,M,A3
104270,41677,Jacob Dyal,43,F,A1
104271,41678,Tripti Kunda,17,F,A1
104272,41679,Eiravati Das,43,M,A1
104273,41679,Gauri Hora,24,F,A2
104274,41679,Zayan Khosla,39,F,A3
104275,41680,Viraj Setty,57,F,A1
104276,41680,Geetika Krishnan,58,M,A2
104277,41680,Devika Kalla,47,M,A3
104278,41680,Qasim Kota,36,M,A4
104279,41681,Udant Sahni,25,M,A1
104280,41681,Kabir Mall,22,M,A2
104281,41681,Eesha Tara,39,F,A3
104282,41682,Nicholas Lalla,38,M,A1
104283,41682,Jack Agarwal,55,M,A2
104284,41683,Unnati Gour,33,M,A1
104285,41684,Viraj Sangha,18,M,A1
104286,41684,Eiravati Bahri,69,M,A2
104287,41684,Chakradev Sehgal,36,M,A3
104288,41685,Bhavya Ramakrishnan,69,M,A1
104289,41685,Raghav Sodhi,31,F,A2
104290,41686,Tanmayi Loyal,48,F,A1
104291,41687,Pratyush Boase,49,M,A1
104292,41687,Ansh Chander,21,M,A2
104293,41688,Hemangini Dalal,39,F,A1
104294,41688,Jeevika Keer,37,F,A2
104295,41688,Rachita Zachariah,19,M,A3
104296,41689,Isaiah Saha,55,M,A1
104297,41689,Niharika Ganesan,41,F,A2
104298,41689,Om Aggarwal,60,M,A3
104299,41690,William Walia,47,F,A1
104300,41690,Unni Babu,20,M,A2
104301,41690,Mekhala Iyengar,41,M,A3
104302,41691,Siya Reddy,39,M,A1
104303,41691,Prisha Sant,35,M,A2
104304,41691,Bhavna Anne,37,M,A3
104305,41691,Wishi Ramanathan,20,F,A4
104306,41692,Charita Nadig,68,M,A1
104307,41692,Yadavi Bhat,24,M,A2
104308,41693,Balhaar Prabhu,33,F,A1
104309,41693,Zinal Narayan,42,F,A2
104310,41693,Meghana Varma,27,M,A3
104311,41693,Unnati Hari,23,F,A4
104312,41694,Teerth Ravi,40,F,A1
104313,41694,Tanveer Dhillon,34,M,A2
104314,41694,Arunima Pradhan,56,F,A3
104315,41695,Alka Acharya,31,M,A1
104316,41695,Shivani Vasa,63,M,A2
104317,41696,Ekta Baria,44,M,A1
104318,41697,Udarsh Rout,26,M,A1
104319,41697,George Sridhar,18,M,A2
104320,41697,Warinder Jayaraman,21,M,A3
104321,41698,Pushti Nagarajan,21,F,A1
104322,41698,Ryan More,52,F,A2
104323,41699,Aarnav Ganesh,23,F,A1
104324,41699,Nilima Aurora,39,F,A2
104325,41699,Girik Kapur,24,M,A3
104326,41700,Aditya Dixit,68,T,A1
104327,41700,Chaitanya Kannan,25,F,A2
104328,41700,Oviya Kant,50,M,A3
104329,41700,Arunima Nori,21,F,A4
104330,41701,Ganga Saha,46,F,A1
104331,41702,Gautami Mukherjee,31,M,A1
104332,41702,Vidhi Doshi,43,F,A2
104333,41703,Pratyush De,41,M,A1
104334,41703,Vedant Bandi,22,M,A2
104335,41703,Arunima Naidu,30,M,A3
104336,41704,Patrick Mistry,55,M,A1
104337,41704,Xalak Shankar,53,M,A2
104338,41705,Pahal Chatterjee,35,M,A1
104339,41706,Odika Kannan,41,F,A1
104340,41707,Chaitanya Sagar,69,F,A1
104341,41708,Anvi Sarma,18,M,A1
104342,41708,Avni Nath,30,M,A2
104343,41708,Praneel Kuruvilla,21,M,A3
104344,41708,Lakshmi Kumer,46,M,A4
104345,41709,Wazir Lata,30,M,A1
104346,41710,Chanakya Raval,52,F,A1
104347,41711,Aarna Chandran,57,M,A1
104348,41711,Rayaan Sangha,65,F,A2
104349,41711,Samesh Lala,63,M,A3
104350,41712,Ucchal Iyer,42,F,A1
104351,41712,Naksh Rajan,66,M,A2
104352,41713,Upkaar Minhas,50,M,A1
104353,41713,Qarin Ramesh,67,M,A2
104354,41713,Meghana Bora,60,M,A3
104355,41714,Pallavi Chaudhary,66,F,A1
104356,41714,Yashodhara Solanki,36,F,A2
104357,41714,Qasim Chandran,26,M,A3
104358,41715,Amara Mann,35,M,A1
104359,41715,Bimala Amble,37,M,A2
104360,41716,Pranit Hora,21,M,A1
104361,41716,Vasana Sawhney,51,M,A2
104362,41716,Darika Rajan,25,F,A3
104363,41716,Tara Karan,24,M,A4
104364,41717,Anvi Reddy,55,M,A1
104365,41717,Girik Guha,32,F,A2
104366,41718,Abhimanyu Virk,55,F,A1
104367,41718,Girish Shukla,47,F,A2
104368,41718,Zilmil Dixit,54,M,A3
104369,41718,Chanchal Deo,17,M,A4
104370,41719,Ayushman Wagle,17,M,A1
104371,41719,Damini Ravel,70,F,A2
104372,41719,Sai Acharya,32,F,A3
104373,41719,Sai Sahni,57,F,A4
104374,41720,Lila Kapadia,57,F,A1
104375,41720,Orinder Nagar,63,F,A2
104376,41720,Charan Kannan,40,M,A3
104377,41720,Udant Taneja,28,M,A4
104378,41721,Falak Iyer,33,M,A1
104379,41722,Ishwar Sachdev,65,M,A1
104380,41722,Deepa Kannan,64,F,A2
104381,41722,Sanya Chowdhury,28,F,A3
104382,41722,Chanchal Gokhale,65,F,A4
104383,41723,Urishilla Doctor,25,M,A1
104384,41723,Oviya Khurana,43,F,A2
104385,41723,Unnati Jaggi,35,F,A3
104386,41724,Akshay Dhillon,62,M,A1
104387,41724,Libni Shanker,42,M,A2
104388,41725,Chaman Karan,69,F,A1
104389,41725,Zashil Merchant,58,F,A2
104390,41725,Qabil Palla,18,M,A3
104391,41725,Pushti Acharya,56,M,A4
104392,41726,Arjun Narasimhan,35,M,A1
104393,41726,Panini Bhasin,68,M,A2
104394,41727,Qabil Hegde,49,M,A1
104395,41727,Geetika Narain,44,M,A2
104396,41727,Gopal Mohan,34,M,A3
104397,41728,Nicholas Palla,56,M,A1
104398,41729,Isaiah Ramachandran,66,M,A1
104399,41729,Eiravati Rajan,36,F,A2
104400,41729,Yash Bhasin,20,M,A3
104401,41730,Vyanjana Madan,65,M,A1
104402,41730,Anusha Gopal,17,M,A2
104403,41730,Chanchal Kumar,23,M,A3
104404,41731,Jalsa Chatterjee,61,M,A1
104405,41731,Ishwar Krish,67,M,A2
104406,41731,Triya Gola,23,F,A3
104407,41731,Dalbir Sahni,33,M,A4
104408,41732,Wahab Narang,29,F,A1
104409,41732,Varsha Manda,30,M,A2
104410,41733,Yauvani Narang,67,F,A1
104411,41733,Aarush Sastry,30,M,A2
104412,41733,Baljiwan Mishra,67,M,A3
104413,41733,Yashvi Purohit,47,M,A4
104414,41734,Sneha Parikh,40,M,A1
104415,41734,Yashoda Amble,16,F,A2
104416,41735,Bhanumati Jhaveri,70,F,A1
104417,41735,Charita Prasad,41,M,A2
104418,41735,Radhika Luthra,51,M,A3
104419,41735,Oscar Lal,52,M,A4
104420,41736,Samarth Patel,41,F,A1
104421,41736,Eesha Om,51,M,A2
104422,41736,Irya Hegde,56,M,A3
104423,41736,Pallavi Nori,60,F,A4
104424,41737,Qarin Garg,56,F,A1
104425,41738,Rushil Malhotra,52,F,A1
104426,41738,Aahana Borde,32,M,A2
104427,41739,Odika Pant,52,M,A1
104428,41739,Eta Sengupta,44,M,A2
104429,41739,Kashvi Kunda,30,M,A3
104430,41739,Baghyawati Venkataraman,21,M,A4
104431,41740,Dev D’Alia,56,M,A1
104432,41741,Pushti Sachdev,47,M,A1
104433,41741,Rehaan Shah,34,M,A2
104434,41741,Ekantika Kashyap,22,F,A3
104435,41742,Zaitra Ratti,48,M,A1
104436,41742,Rajata Kapur,29,M,A2
104437,41742,Harini Narain,60,F,A3
104438,41742,Reva Dixit,33,M,A4
104439,41743,Ishanvi Borah,45,M,A1
104440,41743,Ayaan Radhakrishnan,35,M,A2
104441,41743,Oni Patla,28,M,A3
104442,41743,Dominic Pradhan,69,M,A4
104443,41744,Yash Nadig,51,M,A1
104444,41745,Manbir Shan,54,M,A1
104445,41745,Manya Khalsa,49,M,A2
104446,41745,Harsh Vaidya,66,F,A3
104447,41746,Varenya Seth,66,F,A1
104448,41746,Chakrika Bhardwaj,30,M,A2
104449,41747,Mohini Ramesh,40,F,A1
104450,41748,Rohan Kaul,45,M,A1
104451,41748,Vaishnavi Kata,53,M,A2
104452,41749,Kai Kohli,49,F,A1
104453,41750,Omaja Dey,64,F,A1
104454,41750,Ijaya Bumb,54,M,A2
104455,41750,Adweta Varkey,49,M,A3
104456,41750,Pushti Shere,33,F,A4
104457,41751,Forum Rastogi,20,M,A1
104458,41752,Banjeet Tata,44,M,A1
104459,41752,Girish Buch,49,F,A2
104460,41753,Maanav Soman,63,M,A1
104461,41754,Abhimanyu Banerjee,57,F,A1
104462,41754,Nakul Virk,58,F,A2
104463,41754,Urishilla Lad,28,M,A3
104464,41754,Jeremiah Sarin,59,M,A4
104465,41755,Nilima Nagarajan,66,M,A1
104466,41756,Ladli Borra,52,M,A1
104467,41757,Laksh Pillay,50,T,A1
104468,41758,Farhan Andra,17,F,A1
104469,41758,Hritik Tripathi,36,F,A2
104470,41758,Darsh Chaudhuri,42,M,A3
104471,41758,Zansi Nadig,33,M,A4
104472,41759,Upkaar Batra,49,M,A1
104473,41759,Chatura Suresh,18,F,A2
104474,41759,Amrita Tella,69,F,A3
104475,41760,Aryan Sridhar,34,M,A1
104476,41760,Arjun Johal,34,F,A2
104477,41760,William Jha,50,M,A3
104478,41761,Anmol Borde,57,M,A1
104479,41762,Hitesh Ravel,16,F,A1
104480,41763,Yashica Sangha,41,F,A1
104481,41763,Sudiksha Ramakrishnan,65,M,A2
104482,41764,Karan Sarma,46,F,A1
104483,41764,Dayita Rana,63,F,A2
104484,41764,Unnati Sanghvi,53,M,A3
104485,41765,Gautami Hora,20,M,A1
104486,41765,Ijaya Muni,65,M,A2
104487,41765,Avni Dugar,36,M,A3
104488,41765,Vansha Andra,49,M,A4
104489,41766,Yochana Kumer,62,M,A1
104490,41766,Ekapad Sane,51,M,A2
104491,41767,Sneha Mishra,69,F,A1
104492,41767,Warhi Bath,23,F,A2
104493,41767,Wahab Soman,51,F,A3
104494,41767,Sai Varghese,59,M,A4
104495,41768,Sara Pai,51,M,A1
104496,41769,Timothy Mitra,38,M,A1
104497,41769,Baghyawati Madan,16,M,A2
104498,41770,Rohan Madan,21,M,A1
104499,41771,Robert Dube,57,F,A1
104500,41771,Mitesh Seth,24,M,A2
104501,41771,Xiti Toor,44,M,A3
104502,41772,Kiaan Shere,66,F,A1
104503,41773,Ria Doctor,38,F,A1
104504,41774,Liam Sarma,64,M,A1
104505,41775,Gagan Natt,54,M,A1
104506,41776,Timothy Viswanathan,50,M,A1
104507,41776,Aarini Sastry,19,M,A2
104508,41776,Rachana Radhakrishnan,69,M,A3
104509,41776,Owen Patel,62,M,A4
104510,41777,Sara Kota,18,M,A1
104511,41778,Yashvi Date,23,M,A1
104512,41778,Zilmil Bali,26,M,A2
104513,41778,Jyoti Bera,20,M,A3
104514,41778,Kavya Goda,24,F,A4
104515,41779,Max Nayak,34,F,A1
104516,41779,Rachana Dutta,48,F,A2
104517,41780,Nathan Kanda,56,M,A1
104518,41780,Abhimanyu Bera,67,F,A2
104519,41780,Abhimanyu Mammen,20,M,A3
104520,41781,Warjas Mutti,52,M,A1
104521,41781,Naveen Batta,66,F,A2
104522,41781,Siya Nigam,21,F,A3
104523,41781,Kala Nagarajan,53,M,A4
104524,41782,Januja Manne,33,M,A1
104525,41782,Omya Desai,23,F,A2
104526,41782,Charvi Cheema,47,M,A3
104527,41782,Zehaan Wable,55,F,A4
104528,41783,Eta Roy,33,M,A1
104529,41783,Sai Sidhu,23,F,A2
104530,41784,Ekavir Wagle,43,F,A1
104531,41785,Upkaar Dhingra,38,M,A1
104532,41786,Balvan Thaker,23,M,A1
104533,41786,Panini Prakash,31,M,A2
104534,41786,Krishna Vaidya,46,M,A3
104535,41787,Ojasvi Vig,48,M,A1
104536,41788,Veda Parekh,42,F,A1
104537,41788,Ridhi Sastry,55,M,A2
104538,41788,Damyanti Jani,59,M,A3
104539,41789,Leela Sood,69,T,A1
104540,41790,Ranbir Kalla,45,F,A1
104541,41790,Balvan Pandit,59,M,A2
104542,41790,Upma Din,35,M,A3
104543,41791,Varsha Trivedi,69,M,A1
104544,41791,Chanchal Vasa,32,F,A2
104545,41791,Caleb Sami,26,F,A3
104546,41792,Indira Oza,53,M,A1
104547,41792,Abdul Date,69,M,A2
104548,41792,Jatin Sastry,50,M,A3
104549,41792,Mitali Cherian,46,F,A4
104550,41793,Triya Pall,20,M,A1
104551,41793,Damyanti Walla,30,F,A2
104552,41794,Harish Tandon,32,M,A1
104553,41794,Tamanna Jani,35,M,A2
104554,41794,Jai Thaman,53,M,A3
104555,41794,Zashil Bhardwaj,30,M,A4
104556,41795,Radhika Sankaran,38,M,A1
104557,41796,Onkar Mody,60,M,A1
104558,41796,Zashil Sarraf,32,F,A2
104559,41797,Jagdish Bassi,59,M,A1
104560,41797,Amaira Banik,20,M,A2
104561,41798,Xalak Yohannan,16,M,A1
104562,41799,Jack Chaudry,53,M,A1
104563,41800,Aahana Jaggi,33,F,A1
104564,41800,Ronith Choudhry,65,M,A2
104565,41800,Upadhriti Dhillon,17,F,A3
104566,41801,Jeet Dada,45,F,A1
104567,41801,Varsha Bahl,62,M,A2
104568,41801,Gaurang Babu,39,M,A3
104569,41801,Veer Borah,26,M,A4
104570,41802,Max Sani,40,M,A1
104571,41802,Anya Chhabra,39,M,A2
104572,41803,Zansi Dhaliwal,30,F,A1
104573,41803,Raagini Chakrabarti,44,M,A2
104574,41803,Lipika Tripathi,67,M,A3
104575,41803,Jason Rastogi,17,M,A4
104576,41804,Yadavi Apte,65,M,A1
104577,41804,Krisha Mukhopadhyay,34,F,A2
104578,41805,Lila Patil,36,F,A1
104579,41805,Geetika Borra,39,F,A2
104580,41806,Damyanti Raman,56,M,A1
104581,41806,Vyanjana Sood,59,F,A2
104582,41806,Mekhala Dasgupta,40,M,A3
104583,41806,Finn Jani,64,M,A4
104584,41807,Netra Shetty,51,M,A1
104585,41807,Oscar Mann,43,T,A2
104586,41808,Ishani Sabharwal,64,F,A1
104587,41808,Ganga Sule,16,M,A2
104588,41808,Urvashi Mangat,48,M,A3
104589,41809,Aadi Sarraf,70,F,A1
104590,41809,Bishakha Babu,55,F,A2
104591,41809,Qadim Keer,48,M,A3
104592,41810,Netra Bandi,33,M,A1
104593,41811,Watika Shah,23,F,A1
104594,41811,Max Sethi,51,M,A2
104595,41812,Unni Rana,69,M,A1
104596,41812,Dayita Ramachandran,60,F,A2
104597,41812,Balveer Padmanabhan,26,M,A3
104598,41812,Finn Rege,69,M,A4
104599,41813,Barkha Oak,22,M,A1
104600,41813,Chatura Kota,30,M,A2
104601,41814,Noah Radhakrishnan,31,F,A1
104602,41815,Falak Dhar,48,F,A1
104603,41815,Krisha Roy,32,F,A2
104604,41815,Dhriti Parsa,37,F,A3
104605,41816,Onkar Raval,33,M,A1
104606,41816,Yatan Panchal,66,M,A2
104607,41817,Yashvi Patel,67,M,A1
104608,41817,Champak Soni,19,M,A2
104609,41817,Shivansh Gala,38,F,A3
104610,41818,Dhriti Batta,58,M,A1
104611,41819,Shivani Malhotra,29,F,A1
104612,41819,Qushi Baral,40,M,A2
104613,41819,Onkar Upadhyay,16,M,A3
104614,41820,Mekhala Thakkar,67,F,A1
104615,41820,Vedant Chadha,20,M,A2
104616,41820,Aarav Dubey,38,M,A3
104617,41820,Qarin Gara,53,F,A4
104618,41821,Kalpit Subramanian,68,T,A1
104619,41821,Rohan Raj,43,M,A2
104620,41821,Urmi Baral,29,F,A3
104621,41822,Dakshesh Bali,16,M,A1
104622,41822,Krishna Parmer,64,F,A2
104623,41822,Harita Tripathi,38,M,A3
104624,41822,Adweta De,22,M,A4
104625,41823,Veda Chaudhary,55,M,A1
104626,41823,Lopa Narang,68,M,A2
104627,41823,Urvashi Bhandari,33,M,A3
104628,41823,Chandran Rai,69,M,A4
104629,41824,Rachita Lad,62,M,A1
104630,41824,Ikshita Kohli,35,M,A2
104631,41824,Nathaniel Dewan,35,M,A3
104632,41825,Bahadurjit Borra,42,F,A1
104633,41825,Vrishti Bobal,16,F,A2
104634,41825,Triveni Dutt,20,M,A3
104635,41826,Falan Kunda,68,M,A1
104636,41826,Chakrika Narayanan,45,F,A2
104637,41826,Daksh Saha,16,M,A3
104638,41826,Pratyush Brar,59,M,A4
104639,41827,Falguni Bassi,70,M,A1
104640,41827,Yashawini Saran,45,M,A2
104641,41827,Mahika De,53,F,A3
104642,41827,Aarna Nori,42,M,A4
104643,41828,Amrita Bhakta,38,M,A1
104644,41828,Teerth Luthra,60,M,A2
104645,41829,Vyanjana Sidhu,52,F,A1
104646,41829,Bina Sunder,44,M,A2
104647,41829,Chakrika Raj,37,F,A3
104648,41830,Ria Cheema,61,M,A1
104649,41830,Widisha Arora,40,M,A2
104650,41831,Fariq Misra,26,M,A1
104651,41831,Caleb Saran,48,F,A2
104652,41832,Chandani Varma,46,M,A1
104653,41832,Kamala Bedi,60,F,A2
104654,41832,Yuvraj Bhardwaj,56,M,A3
104655,41832,Tanvi Tata,56,M,A4
104656,41833,Theodore Mani,46,F,A1
104657,41834,Harrison Madan,37,F,A1
104658,41834,Kevin Bhardwaj,32,M,A2
104659,41834,Aarush Grewal,37,M,A3
104660,41835,Ranbir Merchant,28,M,A1
104661,41835,Hema Wali,37,M,A2
104662,41835,Forum Chowdhury,33,M,A3
104663,41835,Ishita Kohli,29,F,A4
104664,41836,Unni Sant,29,F,A1
104665,41836,Omya Sarna,39,M,A2
104666,41837,Krisha Setty,38,M,A1
