ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
38327,38327,Sai Yogi,66,10,6,3,F
38328,38328,Ikbal Lanka,58,9,4,3,M
38329,38329,Zayan Varghese,45,8,5,2,M
38330,38330,Yadavi Sule,53,5,5,4,F
38331,38331,Ryan Bumb,37,3,1,2,M
38332,38332,Shivansh Rai,41,8,4,5,M
38333,38333,Naveen Magar,28,8,5,3,M
38334,38334,Samar Vaidya,66,1,3,2,F
38335,38335,Shivansh Rajan,70,7,7,3,F
38336,38336,Edhitha Bath,38,6,7,4,F
38337,38337,Aarnav Sachdeva,60,3,7,5,M
38338,38338,Balveer Maharaj,38,2,2,3,M
38339,38339,Shaurya Kamdar,60,6,2,5,M
38340,38340,Triya Peri,24,2,2,1,M
38341,38341,Ayushman Atwal,39,6,7,5,M
38342,38342,Veda Jayaraman,71,4,7,5,F
38343,38343,Warda Kaur,34,2,6,4,M
38344,38344,Faqid Kakar,60,2,2,2,M
38345,38345,Idika Palan,64,1,1,4,M
38346,38346,Nachiket Gola,22,3,4,4,M
38347,38347,Nilima Thaker,56,10,5,2,M
38348,38348,Bhavna Singhal,20,6,3,4,M
38349,38349,Chanchal Khatri,51,3,7,5,F
38350,38350,Sai Dey,64,7,1,5,F
38351,38351,Yahvi Morar,35,4,1,5,M
38352,38352,Kevin Boase,48,3,5,3,F
38353,38353,Rajeshri Upadhyay,54,2,6,2,M
38354,38354,Ati Srinivasan,27,8,3,2,F
38355,38355,Qasim Chand,51,8,5,2,M
38356,38356,Indali Bhargava,61,4,2,4,M
38357,38357,Ishani Dyal,52,9,7,4,F
38358,38358,Saanvi Kala,43,5,2,5,F
38359,38359,Urvashi Bhat,46,10,2,5,M
38360,38360,Girish Om,49,8,6,2,F
38361,38361,Sanaya Dhar,43,5,3,4,M
38362,38362,Falguni Handa,49,9,3,5,F
38363,38363,Oscar Misra,43,6,2,3,M
38364,38364,Gaurav Banik,71,9,1,5,M
38365,38365,Bachittar Savant,33,7,2,2,M
38366,38366,Rajata Shan,73,6,5,2,M
38367,38367,Vivaan Karpe,38,4,1,4,M
38368,38368,Atharv Sheth,65,10,5,3,M
38369,38369,Patrick Tandon,19,8,6,5,M
38370,38370,Laksh Lal,50,9,5,4,M
38371,38371,Aarnav Rajan,63,9,7,3,M
38372,38372,Vrinda Thaker,36,5,6,2,F
38373,38373,Shravya Uppal,34,7,4,5,M
38374,38374,Reva Chokshi,36,7,2,1,F
38375,38375,Faraj Bal,70,5,1,1,M
38376,38376,Jyoti Srivastava,75,4,6,4,F
38377,38377,Onkar Kade,21,5,6,1,M
38378,38378,Sanya Dass,60,7,6,4,M
38379,38379,Mahika Nori,25,4,2,4,F
38380,38380,Jagat Bedi,59,10,7,2,M
38381,38381,Christopher Ram,50,6,5,4,M
38382,38382,Abhiram Bala,35,2,5,5,F
38383,38383,Qabil Mani,39,4,1,1,F
38384,38384,Udant Parmar,27,3,7,1,F
38385,38385,Veda Sarkar,45,3,2,3,M
38386,38386,Vinaya Shere,33,10,7,3,F
38387,38387,Tanvi Banerjee,54,9,2,4,M
38388,38388,Yochana Pingle,56,3,2,3,M
38389,38389,Waida Bhasin,67,7,6,5,M
38390,38390,Kashvi Mani,52,9,7,3,M
38391,38391,Maanav Vig,54,8,6,5,F
38392,38392,Ronith Pall,28,1,2,5,M
38393,38393,Raksha Manne,55,4,4,3,M
38394,38394,Ishwar Swamy,29,8,7,1,M
38395,38395,Odika Keer,45,10,1,1,M
38396,38396,Gavin Dhar,74,8,3,5,M
38397,38397,Chatresh Chaudhry,67,3,6,5,M
38398,38398,Anirudh Bali,21,9,6,5,M
38399,38399,Saanvi Taneja,70,10,3,1,M
38400,38400,Zinal Pai,70,1,3,3,M
38401,38401,Nicholas Chauhan,25,4,3,4,M
38402,38402,Janaki Deep,33,6,6,1,F
38403,38403,Imaran Sarna,53,3,6,4,F
38404,38404,Aashi Srinivasan,53,7,5,2,M
38405,38405,Panini Kar,60,7,1,5,M
38406,38406,Advik Varma,22,9,1,3,M
38407,38407,Chaitaly Murthy,69,7,7,2,M
38408,38408,Saanvi Rajagopalan,55,9,5,1,M
38409,38409,Faras Narayanan,69,3,2,4,F
38410,38410,Eshana Vig,24,3,5,2,M
38411,38411,Rohan Dave,22,1,2,2,M
38412,38412,Bhavna Badami,39,2,1,4,M
38413,38413,Neel Samra,75,1,5,3,F
38414,38414,Ayush Taneja,27,6,7,1,F
38415,38415,Owen Ravi,34,10,5,4,M
38416,38416,Yash Arya,43,2,7,2,M
38417,38417,Indira Savant,75,10,1,5,F
38418,38418,Zaid Bhardwaj,41,1,7,2,M
38419,38419,Vidhi Narain,54,3,1,3,F
38420,38420,Abha Date,24,9,1,4,M
38421,38421,Yachana Sibal,30,5,3,2,F
38422,38422,Saumya Chaudhuri,72,3,3,5,M
38423,38423,Bimala Srinivas,18,9,2,3,F
38424,38424,Indira Bora,56,7,1,1,T
38425,38425,Naveen Mohanty,26,8,1,4,M
38426,38426,Sarthak Kale,53,6,5,3,F
38427,38427,Osha Lall,29,3,7,2,M
38428,38428,Jeet Sama,50,3,2,1,M
38429,38429,Lakshmi Dhillon,50,1,4,1,F
38430,38430,Yauvani Thaker,61,1,1,4,M
38431,38431,Ganga Mukhopadhyay,59,9,7,1,M
38432,38432,Rishi Sachdeva,23,3,1,5,M
38433,38433,Gavin Parikh,61,2,3,4,F
38434,38434,Turvi Sinha,28,10,3,4,F
38435,38435,Nachiket Raghavan,68,3,3,5,F
38436,38436,Indira Dhar,27,8,4,4,M
38437,38437,Anusha Shankar,65,9,4,1,F
38438,38438,Jatin Gandhi,61,2,1,1,M
38439,38439,Aayush Rau,35,5,4,2,F
38440,38440,Harish Bahl,30,9,5,1,M
38441,38441,Gayathri Shetty,56,8,6,1,M
38442,38442,Indrajit Narayan,72,5,4,3,M
38443,38443,Chavvi Nayak,44,3,3,5,F
38444,38444,Maya Ramanathan,54,8,5,5,M
38445,38445,Radha Gokhale,26,2,5,3,M
38446,38446,Radhika Gopal,19,6,3,1,M
38447,38447,Jacob Bajaj,62,1,1,2,M
38448,38448,Dhruv Malhotra,58,7,7,3,F
38449,38449,Kalpit Sarkar,69,10,4,1,M
38450,38450,Anmol Choudhry,44,8,3,5,F
38451,38451,Neel Kuruvilla,43,2,2,5,M
38452,38452,Lopa Agarwal,51,4,7,3,M
38453,38453,Zinal Goel,29,8,4,2,M
38454,38454,Ekapad Vig,34,10,1,4,F
38455,38455,David Sandhu,46,8,4,2,F
38456,38456,Harrison Mukhopadhyay,33,2,2,2,F
38457,38457,Eesha Som,55,3,4,5,M
38458,38458,Kalpit Sood,30,5,3,1,M
38459,38459,Bimala Naidu,19,4,7,4,M
38460,38460,Mahika Upadhyay,19,5,5,4,F
38461,38461,Aishani Nazareth,41,2,4,2,M
38462,38462,Madhav Suri,60,6,7,2,M
38463,38463,Bakhshi Patel,72,8,7,1,M
38464,38464,Adweta Borah,70,1,5,4,M
38465,38465,Tejas Pillai,22,2,3,4,F
38466,38466,Maya Singh,35,5,6,4,M
38467,38467,Widisha Manne,67,1,6,1,F
38468,38468,Elijah Divan,28,10,5,4,F
38469,38469,Radha Sharaf,50,4,1,3,F
38470,38470,Radhika Karan,33,10,6,1,M
38471,38471,Nathaniel Sahni,57,1,5,4,M
38472,38472,Tanveer Bhalla,60,7,2,2,M
38473,38473,Faqid Bora,44,10,5,3,F
38474,38474,Hritik Prashad,44,6,4,5,F
38475,38475,Frado Kaul,53,1,5,4,M
38476,38476,Chaaya Sane,20,1,1,2,M
38477,38477,Riya Ramaswamy,68,1,2,4,F
38478,38478,Kala Oza,70,8,2,4,F
38479,38479,Pallavi Swaminathan,59,10,7,1,M
38480,38480,Vidhi Sura,64,6,1,2,F
38481,38481,Tarak Kashyap,59,1,5,4,M
38482,38482,Ekalinga Garg,57,3,6,1,M
38483,38483,Ira Savant,56,6,4,2,F
38484,38484,Anjali Loyal,32,2,1,5,F
38485,38485,Saanvi Sarna,24,2,2,3,M
38486,38486,William Magar,59,4,6,2,F
38487,38487,Ekantika Sidhu,67,5,5,5,F
38488,38488,Madhavi Dhaliwal,61,5,1,4,M
38489,38489,Bhavani Ghosh,50,5,2,2,F
38490,38490,Lopa Dugar,48,1,6,3,F
38491,38491,Nikita Natt,68,3,2,2,M
38492,38492,Sneha Sharaf,67,8,5,3,F
38493,38493,Urmi Krish,57,1,7,4,M
38494,38494,Girindra Raman,65,3,1,1,M
38495,38495,Barkha Kota,75,3,2,1,M
38496,38496,Ansh Bahl,64,6,5,5,M
38497,38497,Gaurang Tella,47,7,7,1,M
38498,38498,Abdul Purohit,48,10,6,2,F
38499,38499,Lavanya Aurora,33,9,2,2,F
38500,38500,Chatresh Raghavan,37,10,3,1,M
38501,38501,Arjun Puri,27,1,6,5,M
38502,38502,Udant Golla,75,4,3,4,M
38503,38503,Shravya Handa,41,8,4,3,M
38504,38504,Tejas Sathe,73,8,3,1,F
38505,38505,Qushi Jhaveri,18,2,7,4,F
38506,38506,Dalaja Goel,47,4,4,1,M
38507,38507,Rachana Pai,40,6,4,1,F
38508,38508,Avni Kalita,44,3,6,3,F
38509,38509,Ekbal Seshadri,71,6,5,1,F
38510,38510,Faris Puri,23,5,6,3,M
38511,38511,Lohit Cheema,62,8,7,5,F
38512,38512,Turvi Sagar,59,5,5,5,M
38513,38513,Charvi Jaggi,62,7,5,1,M
38514,38514,Maanas Narayanan,19,2,6,3,M
38515,38515,Vasudha Kunda,60,8,6,3,M
38516,38516,Lakshit Mohan,68,3,6,2,F
38517,38517,Adya Mahajan,41,5,5,1,M
38518,38518,Harrison Chandran,41,7,1,1,F
38519,38519,Urishilla Chokshi,28,10,5,4,M
38520,38520,Aashi Tiwari,71,7,5,1,M
38521,38521,Manbir Khalsa,56,5,1,4,M
38522,38522,Tarak Dixit,58,8,4,4,M
38523,38523,Robert Thakkar,57,2,2,3,M
38524,38524,Adya Vyas,35,10,1,1,M
38525,38525,Tejas Balan,61,9,1,3,M
38526,38526,Vrinda Ramanathan,21,7,5,3,M
38527,38527,Pooja Chadha,28,8,6,3,M
38528,38528,Aashi Sundaram,64,1,2,5,F
38529,38529,Anusha Verma,35,10,5,2,M
38530,38530,Yashoda Goswami,47,2,6,3,F
38531,38531,Nihal Panchal,67,1,6,3,M
38532,38532,Pushti Puri,46,4,7,5,F
38533,38533,Ishanvi De,73,7,6,3,M
38534,38534,Laban Varkey,24,2,7,1,M
38535,38535,Priya Narain,22,4,2,1,M
38536,38536,Yatan Sankaran,74,3,4,2,M
38537,38537,Karan Comar,42,6,7,2,F
38538,38538,Yachana Mangat,61,6,6,1,M
38539,38539,Raksha Chaudhary,48,5,4,5,F
38540,38540,Frado Ben,21,9,6,3,M
38541,38541,Kevin Hegde,49,4,3,1,M
38542,38542,Lucky Sridhar,44,10,4,2,M
38543,38543,Rishi Raman,60,1,3,1,M
38544,38544,Amrita Bajaj,27,3,7,5,F
38545,38545,Orinder Goswami,51,9,4,4,F
38546,38546,Qadim Ram,46,6,6,4,F
38547,38547,Arin Viswanathan,20,4,6,4,M
38548,38548,Harsh Keer,62,5,7,4,F
38549,38549,Isha Prashad,36,9,1,3,M
38550,38550,Isaac Rao,75,10,2,3,M
38551,38551,Arjun Keer,73,7,6,5,M
38552,38552,Aarini Dani,33,2,1,5,F
38553,38553,Balveer Keer,30,2,2,3,F
38554,38554,Luke Kar,38,3,6,1,F
38555,38555,Robert Pandit,75,6,6,2,F
38556,38556,Sathvik Balakrishnan,63,9,6,2,F
38557,38557,Lopa Rajan,29,6,7,5,M
38558,38558,Bimala Patla,40,7,7,4,F
38559,38559,Atharv Pillay,68,9,4,5,M
38560,38560,Jalsa Dhar,58,1,6,1,M
38561,38561,Yamini Prabhakar,51,6,5,1,M
38562,38562,Tripti Agarwal,44,3,3,1,M
38563,38563,Gaurang Setty,47,1,7,2,F
38564,38564,Onkar Vyas,48,10,6,2,F
38565,38565,Qushi Chacko,21,3,3,3,M
38566,38566,Balvan Salvi,42,9,1,2,F
38567,38567,Kabir Wagle,22,1,3,5,M
38568,38568,Finn Pal,53,1,4,2,M
38569,38569,Sathvik Seth,20,1,6,4,M
38570,38570,Panini Chakrabarti,68,8,1,4,F
38571,38571,Indali Hari,44,3,7,2,F
38572,38572,Anusha Nagarajan,48,6,5,2,M
38573,38573,Meghana Chakraborty,71,1,5,3,M
38574,38574,Samar Murty,73,4,7,2,F
38575,38575,Maanav Batta,46,3,1,4,F
38576,38576,Gayathri Chada,55,10,1,2,M
38577,38577,Pavani Banik,20,3,2,1,M
38578,38578,Ojas Murty,36,7,1,3,M
38579,38579,Amara Raval,29,4,7,1,M
38580,38580,Libni Hora,43,8,6,4,M
38581,38581,Anita Mistry,31,2,4,5,F
38582,38582,Lucky Loyal,72,9,4,5,F
38583,38583,Reva Joshi,45,9,5,2,F
38584,38584,Elijah Modi,47,1,5,3,M
38585,38585,Maya Kurian,21,8,7,5,M
38586,38586,Jacob Viswanathan,44,2,5,4,M
38587,38587,Umang Sankar,41,6,6,4,F
38588,38588,Falan Dugal,31,3,7,1,M
38589,38589,Warinder Ganesan,52,4,3,5,M
38590,38590,Hardik Kari,53,2,4,4,M
38591,38591,Anika Baria,40,4,6,4,M
38592,38592,Lohit Atwal,70,7,7,1,M
38593,38593,Eesha Konda,36,5,7,4,F
38594,38594,Orinder Sarma,57,10,2,5,F
38595,38595,Aadi Sekhon,21,3,7,3,F
38596,38596,Osha Walia,62,1,1,1,F
38597,38597,Oscar Cherian,35,2,1,2,M
38598,38598,Balvan Arora,24,10,7,2,M
38599,38599,Tristan Chaudhari,31,3,7,5,M
38600,38600,Divya Brar,27,6,2,4,M
38601,38601,Ronith Narayan,36,6,6,1,M
38602,38602,Naksh Andra,54,9,1,2,F
38603,38603,Faris Sinha,23,7,6,2,M
38604,38604,Dayita Sunder,54,8,7,5,F
38605,38605,Lohit Banerjee,55,7,3,4,M
38606,38606,Frederick Rattan,28,8,2,3,M
38607,38607,Yuvraj Badami,51,4,5,4,F
38608,38608,Anya Modi,63,5,2,5,M
38609,38609,Ishita Patil,20,8,6,5,F
38610,38610,Hemani Hans,51,2,4,4,M
38611,38611,Chakradhar Nadkarni,58,5,4,5,F
38612,38612,Turvi Doctor,33,8,7,4,M
38613,38613,Jyoti Soni,39,1,7,4,F
38614,38614,Ayaan Boase,73,2,6,3,F
38615,38615,Ganga Buch,71,10,1,3,M
38616,38616,Ridhi Dada,19,10,7,2,M
38617,38617,Udant Ratti,68,2,5,4,M
38618,38618,Chameli Maharaj,61,5,2,5,F
38619,38619,Vasana Thakur,21,9,1,5,M
38620,38620,Vincent Sabharwal,72,2,5,3,F
38621,38621,Maanas Bera,28,7,5,5,F
38622,38622,Manya Pandey,24,8,5,4,M
38623,38623,Jagvi Kapadia,41,5,6,5,M
38624,38624,Amol Pau,49,4,1,1,M
38625,38625,Dakshesh Bora,51,10,5,3,F
38626,38626,Madhav Goda,27,5,1,1,F
38627,38627,Chandresh Johal,33,10,1,3,F
38628,38628,Gopal Morar,73,8,2,4,M
38629,38629,Brijesh Sarma,40,3,6,1,M
38630,38630,Mugdha Baral,74,5,3,4,F
38631,38631,Tanvi Bail,37,3,6,1,M
38632,38632,Vanya Chacko,72,6,6,4,M
38633,38633,Liam Gola,67,3,7,2,M
38634,38634,Lakshit Dhaliwal,25,10,2,3,F
38635,38635,Ayush Padmanabhan,68,10,6,3,M
38636,38636,Imaran Khurana,45,3,7,5,M
38637,38637,Saumya Randhawa,18,6,7,2,F
38638,38638,Hemani Ravi,37,8,2,2,M
38639,38639,Keya Hora,61,7,1,1,M
38640,38640,Keya Khare,72,2,7,4,M
38641,38641,Bhavika Bedi,48,10,4,5,M
38642,38642,Amara Dani,32,4,4,3,F
38643,38643,Warinder Korpal,54,1,2,4,F
38644,38644,Azad Lata,55,2,6,5,F
38645,38645,Urmi Oza,50,5,2,4,M
38646,38646,Oni Bora,41,3,6,5,F
38647,38647,Dhruv Khatri,45,7,2,2,M
38648,38648,William Bath,24,2,1,2,M
38649,38649,Nicholas Master,25,2,2,5,F
38650,38650,Patrick Srivastava,28,9,5,5,M
38651,38651,Chakradhar De,46,5,3,2,F
38652,38652,Harinakshi Koshy,41,8,2,4,T
38653,38653,Vansha Bose,35,3,6,1,F
38654,38654,Dakshesh Handa,24,1,7,2,F
38655,38655,Eshana Butala,30,4,3,3,M
38656,38656,Chasmum Tank,57,9,6,4,F
38657,38657,Ekaja Savant,72,10,3,5,F
38658,38658,Ryan Kumer,19,7,1,5,F
38659,38659,William Amble,66,10,1,3,F
38660,38660,Chatresh Dash,39,10,2,5,F
38661,38661,Harshil Guha,48,1,1,5,M
38662,38662,Chaitaly Sur,66,9,7,3,M
38663,38663,Deepa Nadig,26,9,3,4,F
38664,38664,Kiaan Borah,26,6,5,4,F
38665,38665,Praneel Karan,70,6,1,2,F
38666,38666,Raagini Chana,66,5,3,1,F
38667,38667,Madhavi Goel,69,1,4,4,M
38668,38668,Azad Kakar,52,3,1,5,M
38669,38669,Hemani Kata,44,7,7,4,T
38670,38670,Dalbir Grewal,61,9,6,4,F
38671,38671,Hemal Kata,38,3,4,2,F
38672,38672,Hemang Deshmukh,45,10,1,5,M
38673,38673,Chameli Lata,57,7,6,1,M
38674,38674,Theodore Nath,60,9,2,1,F
38675,38675,Hardik Aurora,24,3,5,3,M
38676,38676,Ethan Butala,60,1,1,2,F
38677,38677,Chasmum Goswami,71,3,3,2,M
38678,38678,Xalak Baria,64,3,2,3,F
38679,38679,Vedant Chawla,18,8,4,5,M
38680,38680,Chandran Barad,54,5,7,4,F
38681,38681,Omya Pingle,62,5,1,5,M
38682,38682,Nakul Mani,36,2,4,5,F
38683,38683,Wriddhish Thaker,41,7,6,1,M
38684,38684,Aachal Comar,26,9,7,1,F
38685,38685,Madhavi Dugal,48,8,2,5,M
38686,38686,Zayan Rout,29,1,1,2,F
38687,38687,Yagnesh Bahri,62,9,1,3,F
38688,38688,Michael Dayal,67,10,6,3,F
38689,38689,Arjun Varma,53,9,4,3,F
38690,38690,Amara Dash,73,3,5,2,M
38691,38691,Azad Gill,24,5,4,4,M
38692,38692,Ojas Babu,55,1,2,1,M
38693,38693,Girish Ramakrishnan,65,2,4,4,M
38694,38694,Advika Tank,36,5,6,4,F
38695,38695,Damini Bhatnagar,64,4,3,3,M
38696,38696,Charvi Kata,37,3,7,4,M
38697,38697,Qasim Dalal,75,6,7,2,F
38698,38698,Zarna Dyal,32,6,4,2,M
38699,38699,Advay Chacko,73,1,4,4,M
38700,38700,Oeshi Sastry,55,3,7,1,F
38701,38701,Rushil Prashad,18,5,6,1,M
38702,38702,Logan Sarkar,73,5,5,5,M
38703,38703,Madhavi Mohan,49,6,6,4,F
38704,38704,Madhavi Pingle,69,6,4,1,M
38705,38705,Diya Garde,36,1,5,1,F
38706,38706,Manbir Bawa,54,2,6,2,M
38707,38707,Yug Pai,23,1,4,4,M
38708,38708,Lavanya Goyal,26,4,2,5,M
38709,38709,Indali Pandey,65,1,7,4,M
38710,38710,Arunima Chanda,40,4,6,3,F
38711,38711,Sachi Upadhyay,63,5,7,4,M
38712,38712,Triya Bhavsar,29,7,1,1,F
38713,38713,Chakradhar Vala,67,6,5,2,F
38714,38714,Arya Manda,43,3,4,1,M
38715,38715,Darsh Sani,34,7,7,2,F
38716,38716,Geetika Ratta,28,4,4,4,M
38717,38717,Viraj Pal,73,10,4,1,F
38718,38718,Jonathan Deshmukh,48,10,1,2,M
38719,38719,Tanish Arora,62,3,1,4,F
38720,38720,Warinder Sidhu,53,9,4,5,F
38721,38721,Ansh Ramanathan,29,1,4,2,M
38722,38722,Sai Dutt,21,4,2,3,M
38723,38723,Tarak Barman,19,4,5,5,M
38724,38724,Baghyawati Soman,62,5,6,5,M
38725,38725,Eesha Prabhakar,21,4,3,2,M
38726,38726,Vinaya Kalla,63,5,3,2,F
38727,38727,Ishita Goda,60,6,4,2,M
38728,38728,Hemal Majumdar,39,10,2,3,M
38729,38729,Jeremiah Parsa,41,3,1,3,M
38730,38730,Chandran Kibe,44,1,2,1,M
38731,38731,Sudiksha Borde,23,3,7,5,M
38732,38732,Aayush Aggarwal,46,4,5,4,M
38733,38733,Rudra Char,37,7,1,5,F
38734,38734,Nicholas Jain,74,8,4,2,F
38735,38735,Pallavi Lall,47,9,1,5,M
38736,38736,Anusha Shroff,69,2,1,4,F
38737,38737,Ekapad Dey,33,5,5,3,F
38738,38738,Jeevika Choudhury,47,10,5,1,F
38739,38739,Ikshita Kibe,34,6,5,1,M
38740,38740,Gagan Master,51,7,3,3,M
38741,38741,Liam Trivedi,57,6,5,2,M
38742,38742,Riya Kari,58,5,6,2,F
38743,38743,Unni Ahluwalia,31,3,5,2,M
38744,38744,Zilmil Puri,31,9,5,2,M
38745,38745,Hamsini Dugar,33,2,3,2,M
38746,38746,Zehaan Desai,70,3,7,5,M
38747,38747,Luke Pai,33,9,1,3,M
38748,38748,Isaiah Batta,72,9,5,3,M
38749,38749,Amaira Kumar,19,6,2,3,F
38750,38750,Advay Bhandari,68,2,1,2,M
38751,38751,Leela Prashad,67,3,1,4,F
38752,38752,Fiyaz Sundaram,71,1,7,3,M
38753,38753,Akshay Prashad,74,6,7,4,M
38754,38754,Libni Mitra,66,2,6,5,M
38755,38755,Joshua Nazareth,66,10,7,4,F
38756,38756,Nihal Virk,31,1,1,5,M
38757,38757,Yashawini Johal,51,1,5,1,M
38758,38758,Ayaan Vasa,63,4,6,3,F
38759,38759,Yachana Wagle,54,6,5,2,M
38760,38760,Gagan Aurora,59,6,2,1,M
38761,38761,Xavier Sarraf,48,4,7,4,M
38762,38762,Karan Mistry,73,5,6,1,F
38763,38763,Max Bali,72,7,4,1,M
38764,38764,Maanav Kapoor,67,1,3,2,M
38765,38765,Pranav Malhotra,31,7,2,1,M
38766,38766,Ekaraj Prasad,47,3,6,2,M
38767,38767,Nicholas Ramakrishnan,58,1,6,3,M
38768,38768,Vihaan Bora,50,3,4,5,F
38769,38769,Shravya Agarwal,63,10,2,2,M
38770,38770,Panini Nagi,47,5,4,5,M
38771,38771,Aachal Borde,70,4,4,1,M
38772,38772,Yashawini Mand,20,1,2,4,M
38773,38773,Zayyan Patel,59,6,4,1,F
38774,38774,Jhalak Sengupta,48,9,1,3,F
38775,38775,Varsha Chaudry,22,6,2,2,M
38776,38776,Yutika Chaudhary,61,9,3,5,M
38777,38777,Watika Issac,29,4,5,1,M
38778,38778,Wridesh Suri,45,1,3,4,F
38779,38779,Gopal Chaudhari,41,2,6,2,F
38780,38780,Ishaan Bains,59,10,2,5,M
38781,38781,Manya Brahmbhatt,34,1,2,2,M
38782,38782,Oeshi Dora,73,7,7,1,M
38783,38783,Eshana Chanda,62,8,7,4,F
38784,38784,Jagrati Narayanan,29,4,3,1,M
38785,38785,Ganga Dass,67,7,3,5,F
38786,38786,Omya Varughese,53,2,2,5,M
38787,38787,Qabil Luthra,58,10,7,3,M
38788,38788,Xiti Chaudry,39,9,2,5,F
38789,38789,Mekhala Divan,45,2,5,4,F
38790,38790,Liam Rout,51,8,6,2,M
38791,38791,Gautami Bora,68,2,5,5,F
38792,38792,Dayamai Mahal,34,8,1,2,M
38793,38793,Samar Sabharwal,21,5,2,3,M
38794,38794,Samaksh Choudhary,66,2,2,1,M
38795,38795,Dalbir Choudhury,33,2,5,2,M
38796,38796,Simon Bains,21,4,6,1,M
38797,38797,Ekavir Borde,48,6,2,4,F
38798,38798,Lajita Luthra,30,4,2,2,M
38799,38799,Chaitanya Bhagat,24,8,4,5,M
38800,38800,Advaith Rout,40,8,2,4,F
38801,38801,Guneet Mahal,37,5,5,4,M
38802,38802,Jagvi Batra,72,3,2,1,M
38803,38803,Aishani Yohannan,57,10,4,4,F
38804,38804,Vyanjana Dugal,35,5,1,3,F
38805,38805,Barkha Bhardwaj,46,1,2,3,F
38806,38806,Xavier Dewan,35,1,5,1,F
38807,38807,Chanchal Shanker,59,5,3,5,F
38808,38808,Ekapad Borde,37,9,7,4,M
38809,38809,Chameli Ghosh,71,5,3,1,M
38810,38810,Theodore Butala,29,10,5,5,M
38811,38811,Arunima Bhattacharyya,26,8,1,3,F
38812,38812,Joshua Chaudry,31,8,7,5,F
38813,38813,Sara Bora,46,9,3,1,M
38814,38814,Quincy Dubey,41,10,4,1,M
38815,38815,Parth Varkey,53,1,3,3,F
38816,38816,Logan Sibal,63,8,3,3,M
38817,38817,Jairaj Bedi,75,1,6,1,F
38818,38818,Lakshit Kata,64,10,4,5,F
38819,38819,Vedant Majumdar,21,6,4,2,M
38820,38820,Chandran Hegde,48,3,6,1,F
38821,38821,Jasmit Behl,70,10,2,4,M
38822,38822,Zehaan Sant,46,3,3,5,M
38823,38823,Lopa Bava,32,7,4,1,M
38824,38824,Naveen Tara,28,8,6,2,M
38825,38825,Manan Varghese,18,8,5,5,M
38826,38826,Aayush Sridhar,44,4,3,5,F
38827,38827,Watika Raghavan,64,9,6,5,M
38828,38828,Henry Raju,19,1,6,1,F
38829,38829,Aahana Sastry,47,10,2,3,M
38830,38830,Dev Palan,55,3,3,3,M
38831,38831,Jeevika Pant,35,4,7,5,M
38832,38832,Tejas Mani,49,5,1,1,M
38833,38833,Anmol Bhargava,42,4,6,2,M
38834,38834,Yashvi Buch,68,1,2,1,M
38835,38835,Jalsa Gola,32,2,4,2,F
38836,38836,Eiravati Bir,53,7,1,5,F
38837,38837,Tanish Rajan,70,3,5,4,M
38838,38838,Kavya Bali,49,3,7,5,M
38839,38839,Aditya Sandal,57,5,4,1,F
38840,38840,Anita Khanna,27,5,7,5,F
38841,38841,Benjamin Ramaswamy,50,2,1,3,F
38842,38842,Sneha Kari,26,7,4,2,F
38843,38843,Champak Garde,58,7,5,5,M
38844,38844,Ladli Khosla,54,4,2,1,M
38845,38845,Aryan Pandey,75,10,5,3,F
38846,38846,Umang Agarwal,64,7,2,5,F
38847,38847,Girik Ram,55,4,5,1,F
38848,38848,Bhavya Loke,33,5,7,4,F
38849,38849,Qarin Sem,29,7,3,5,M
38850,38850,Vansha Dara,24,10,4,5,M
38851,38851,Nathaniel Narayanan,29,9,4,5,M
38852,38852,Girindra Ray,27,5,3,1,M
38853,38853,Riya Deshmukh,72,9,6,2,M
38854,38854,Guneet Narayan,65,7,2,2,M
38855,38855,Jonathan Trivedi,35,9,6,5,M
38856,38856,Gautami Brahmbhatt,50,10,1,2,M
38857,38857,Jairaj Chad,30,10,1,2,M
38858,38858,Nathaniel Lall,39,8,2,3,M
38859,38859,Chameli Bahl,19,4,4,1,M
38860,38860,Garima Joshi,75,6,7,1,M
38861,38861,Ethan Kala,71,10,7,3,M
38862,38862,Xiti Narayanan,46,9,5,4,M
38863,38863,Gagan Prabhakar,71,2,4,2,F
38864,38864,Aahana Jha,59,3,2,3,M
38865,38865,Turvi Parsa,40,8,1,4,F
38866,38866,Christopher Dutt,26,9,5,5,M
38867,38867,Vivaan Sawhney,61,10,1,1,F
38868,38868,Yagnesh Ahuja,48,10,3,4,M
38869,38869,Prisha Chand,57,6,5,1,M
38870,38870,Laksh Grewal,32,7,4,4,M
38871,38871,Ishita Wadhwa,43,7,2,2,F
38872,38872,Tejas Basu,75,4,4,2,T
38873,38873,Nitesh Devi,51,2,2,3,F
38874,38874,Girish Rajagopal,54,7,2,4,F
38875,38875,Shivani Sharma,65,2,6,5,M
38876,38876,Inaya More,22,10,6,5,M
38877,38877,Janaki Shenoy,58,1,4,5,M
38878,38878,Jeet Dada,19,8,3,3,F
38879,38879,Amrita Dixit,39,5,7,4,F
38880,38880,Zilmil Chahal,60,7,5,2,F
38881,38881,Amruta Gokhale,56,5,5,4,M
38882,38882,Sarthak Raman,66,9,5,2,M
