VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
83179,41525,Rohan Varkey,19,M,0
83180,41525,Reyansh Naidu,2,M,0
83181,41526,Turvi Dugar,33,F,0
83182,41526,Parth Bandi,12,M,0
83183,41527,Zehaan Kapur,70,M,0
83184,41528,Arjun Suri,18,M,0
83185,41528,Jagrati Dara,56,F,0
83186,41529,Maanav Tailor,29,F,0
83187,41529,Brinda Mani,13,M,0
83188,41529,Theodore Bail,27,F,0
83189,41530,Avi Bera,41,M,0
83190,41530,Udant Dubey,20,M,0
83191,41530,Anvi Aggarwal,27,F,0
83192,41531,Azaan Ramachandran,36,M,0
83193,41531,Sneha Dash,64,M,0
83194,41531,Anthony Bains,59,M,0
83195,41532,Chakradev Mody,46,M,0
83196,41533,Fariq Sengupta,3,M,0
83197,41533,Adweta Behl,24,F,0
83198,41533,Tanay Varughese,56,M,0
83199,41534,Ridhi Bhardwaj,23,M,0
83200,41534,Orinder Shan,79,M,0
83201,41534,Wishi Krishnamurthy,17,M,0
83202,41535,Thomas Suri,52,M,0
83203,41535,Nidhi Saini,81,M,0
83204,41536,Gautam Lalla,19,F,0
83205,41536,Turvi Dewan,83,M,0
83206,41537,Ekiya Bobal,78,M,0
83207,41537,Anirudh Bath,26,F,0
83208,41537,Aashi Patla,14,F,0
83209,41538,Warinder Gara,55,M,0
83210,41538,Chasmum Mitter,52,M,0
83211,41539,Darsh Khare,42,F,0
83212,41539,Pavani Bains,14,M,0
83213,41540,Jason Manne,6,F,0
83214,41540,Ladli Balay,5,M,0
83215,41540,Eshana Pradhan,27,F,0
83216,41541,Kamya Khare,22,M,0
83217,41542,Quincy Dhar,41,M,0
83218,41543,Devika Chaudhuri,28,M,0
83219,41544,Jhalak Khatri,19,F,0
83220,41545,Rishi Grover,62,M,0
83221,41545,Anita Kar,41,F,0
83222,41546,Wyatt Dhawan,84,M,0
83223,41547,Zaid Gera,62,M,0
83224,41547,Kashish Krishnan,31,M,0
83225,41548,Vedhika Manne,27,F,0
83226,41549,Shivansh Memon,24,M,0
83227,41550,Daksha Maharaj,55,M,0
83228,41550,Shivani Morar,5,F,0
83229,41550,Kashish Banerjee,70,F,0
83230,41551,Gautami Ratta,30,M,0
83231,41552,Reva Dayal,68,M,0
83232,41553,Andrew Kanda,9,M,0
83233,41553,Yatan Som,79,M,0
83234,41554,Kevin Gopal,29,F,0
83235,41555,Gabriel Viswanathan,34,M,0
83236,41555,Onveer Panchal,78,M,0
83237,41556,Vedika Virk,3,F,0
83238,41556,Sneha Borra,28,M,0
83239,41556,Balendra D’Alia,63,M,0
83240,41557,Devika Raj,82,F,0
83241,41557,Rohan Swaminathan,77,F,0
83242,41558,Michael Varughese,24,M,0
83243,41558,Vyanjana Ravi,59,M,0
83244,41558,Faris Shere,61,M,0
83245,41559,Hamsini Chanda,25,M,0
83246,41559,Neel Puri,9,M,0
83247,41559,Anita Baria,64,F,0
83248,41560,Avi Sule,15,F,0
83249,41560,Ekalinga Kala,3,M,0
83250,41561,Neelima Bumb,5,M,0
83251,41561,Hemang Bhardwaj,35,M,1
83252,41562,Geetika Tella,61,M,0
83253,41563,Anusha Gaba,38,M,0
83254,41564,Chaaya Chand,20,M,0
83255,41565,Triya Thaman,5,F,0
83256,41565,Chatresh Ramaswamy,38,M,0
83257,41566,Nachiket Sant,14,M,0
83258,41567,Girindra Dhar,57,M,0
83259,41567,Bhavani Ganesh,48,F,0
83260,41568,Rudra Mandal,59,M,0
83261,41569,Rushil Rege,84,F,0
83262,41569,Ansh Shroff,64,M,0
83263,41570,Gunbir Randhawa,47,M,0
83264,41570,Sai Bhandari,4,F,0
83265,41570,Praneel Sur,84,M,0
83266,41571,Orinder Mammen,29,M,0
83267,41572,Vedhika Gade,84,F,0
83268,41572,Sai Ganguly,58,F,0
83269,41573,Ekta Aurora,27,M,0
83270,41573,Ekapad Doshi,75,M,0
83271,41573,Yahvi Pant,84,M,0
83272,41574,Janya Mani,48,F,0
83273,41574,Aditya Tailor,9,M,0
83274,41574,Lajita Din,29,M,0
83275,41575,Eiravati Devi,46,F,0
83276,41576,Brijesh Shere,62,M,0
83277,41577,Maanav Bhardwaj,52,M,0
83278,41577,Caleb Golla,16,M,1
83279,41577,Ishanvi Chokshi,34,F,0
83280,41578,Widisha Balay,80,F,0
83281,41578,Gavin Vala,63,M,0
83282,41578,Aarnav Kanda,22,M,0
83283,41579,Vinaya Chakraborty,28,M,0
83284,41579,Fiyaz Cherian,37,M,0
83285,41579,Sudiksha Oommen,65,M,0
83286,41580,Manya Mahal,5,F,0
83287,41580,Damini Kapadia,80,M,0
83288,41580,Avi Thaman,49,M,0
83289,41581,Janaki Ramachandran,75,M,0
83290,41581,Ekantika Sachar,85,M,0
83291,41582,Sneha Kakar,63,F,0
83292,41582,Baljiwan Dua,76,F,0
83293,41583,Andrew Vyas,53,M,0
83294,41583,Harish Agrawal,60,M,0
83295,41583,Maya Kale,17,M,0
83296,41584,Sai De,47,F,0
83297,41584,Jalsa Bala,64,F,0
83298,41584,Ekta Naidu,34,M,0
83299,41585,Warinder Gole,35,F,0
83300,41586,Umang Basak,85,F,0
83301,41587,Nimrat Wagle,85,M,0
83302,41588,Yug Gole,41,M,0
83303,41588,Mohini Sibal,2,M,0
83304,41589,Abhiram Dayal,34,T,0
83305,41589,Forum Loyal,66,F,0
83306,41590,Fariq Chhabra,62,M,1
83307,41590,Hema Bhatti,62,F,0
83308,41590,Mohammed Prabhakar,24,M,0
83309,41591,Arjun Choudhury,60,M,0
83310,41592,Ekta Venkatesh,34,F,0
83311,41592,David Konda,42,F,0
83312,41593,Tara Dara,48,M,1
83313,41593,Chandran Raj,25,F,0
83314,41594,Logan Chatterjee,36,M,0
83315,41594,Yasti Kalla,18,M,0
83316,41595,Ishanvi Bhakta,80,M,0
83317,41596,Kavya Sandhu,82,F,0
83318,41596,Hredhaan Pal,28,F,0
83319,41597,Devika Kaul,55,F,0
83320,41597,Chaitanya Hans,51,F,0
83321,41597,Madhavi Raghavan,12,M,0
83322,41598,Bhavna Chana,13,F,0
83323,41599,Vanya Virk,1,F,0
83324,41599,Maanav Rastogi,83,F,0
83325,41600,Qadim Hans,6,F,0
83326,41600,Yamini Dewan,83,F,0
83327,41600,Ekiya Saraf,57,M,0
83328,41601,Saksham Bains,10,F,0
83329,41601,Vedant Trivedi,76,M,0
83330,41602,Vritti Krishnan,56,M,0
83331,41602,Prisha Sandal,4,F,0
83332,41602,Sanaya Sunder,58,M,0
83333,41603,Sudiksha Tiwari,67,M,0
83334,41604,Pranav Mane,2,M,0
83335,41604,Christopher Kade,14,M,0
83336,41605,Anthony Agrawal,47,F,0
83337,41605,Tejas Virk,23,M,0
83338,41605,Anamika Sandhu,17,M,0
83339,41606,Bahadurjit Venkataraman,67,M,0
83340,41606,Triveni Prabhu,4,F,0
83341,41607,Dalbir Choudhury,12,M,0
83342,41607,Ekaraj Bhavsar,58,M,0
83343,41608,Maya Loke,76,F,0
83344,41609,Warhi Sant,20,M,0
83345,41609,Anita Atwal,56,M,1
83346,41609,Azad Mall,39,M,0
83347,41610,Vedhika Minhas,47,F,0
83348,41611,Ridhi Garg,64,M,0
83349,41611,Pranit Rastogi,74,M,0
83350,41612,Lohit Narayan,69,F,1
83351,41612,Ayushman Mitra,11,M,0
83352,41612,Kritika Kapadia,75,M,0
83353,41613,Nitesh Pal,76,F,0
83354,41613,Neha Chauhan,4,M,0
83355,41613,Rachita Sule,72,F,0
83356,41614,Dominic Khalsa,62,M,0
83357,41614,Faras Mand,27,F,0
83358,41615,Samarth Ram,66,M,0
83359,41615,Vedika Subramaniam,15,F,0
83360,41615,Yagnesh Dugal,39,M,0
83361,41616,Falguni Sagar,31,M,0
83362,41616,Tamanna Palan,47,M,0
83363,41616,Wazir Pandit,1,M,0
83364,41617,Zaitra Chatterjee,12,M,0
83365,41617,Bhavani Mannan,6,M,1
83366,41618,Oviya Chahal,70,M,0
83367,41618,Pavani Chaudry,49,F,0
83368,41619,Nirja Gaba,25,M,0
83369,41619,Atharv Walla,22,M,0
83370,41619,Aditya Upadhyay,18,M,0
83371,41620,Saumya Luthra,53,M,0
83372,41620,Ishwar Magar,64,M,0
83373,41621,Harini Rana,61,M,0
83374,41622,Neelima Karan,4,F,0
83375,41622,Neha Palla,58,F,0
83376,41622,Pushti Parmar,56,F,0
83377,41623,Girik Trivedi,33,F,0
83378,41623,Lakshit Nath,22,M,0
83379,41623,Manthan Prabhu,44,F,0
83380,41624,Bachittar Kakar,55,M,0
83381,41624,Prisha Chandran,18,F,0
83382,41624,Eesha Bhagat,75,M,0
83383,41625,Unnati Bali,77,F,0
83384,41626,Vanya Devi,34,F,1
83385,41626,Triveni Naik,45,F,0
83386,41626,Nihal Salvi,74,F,0
83387,41627,Bina Narayanan,73,M,0
83388,41627,Reva Palan,75,F,0
83389,41628,Chaaya Suri,20,F,0
83390,41629,Gaurika Kara,67,M,0
83391,41629,Osha Saha,79,M,0
83392,41630,Faraj Dhar,63,F,0
83393,41630,Vrishti Narayanan,25,M,0
83394,41631,Tanveer Sachar,56,F,0
83395,41631,Vedant Bail,13,M,0
83396,41631,Ishwar Das,42,F,0
83397,41632,Lopa Sridhar,78,F,0
83398,41633,Banjeet Ramesh,12,M,0
83399,41633,Rishi Chhabra,25,F,0
83400,41633,Amol Chand,28,F,0
83401,41634,Aahana Raghavan,33,M,0
83402,41634,Guneet Hora,38,F,0
83403,41634,Samarth Sahota,44,M,0
83404,41635,Bakhshi Bhattacharyya,45,M,0
83405,41636,Eiravati Sarin,40,F,0
83406,41636,Vivaan Chhabra,81,M,0
83407,41636,Ayaan Mohan,57,M,0
83408,41637,Odika Kumar,44,M,0
83409,41637,Zaid Prakash,10,F,0
83410,41638,Avi Mutti,61,F,0
83411,41639,Jyoti Lala,81,F,0
83412,41639,Falan Mahal,62,F,0
83413,41639,Omaja Badami,47,M,1
83414,41640,Wriddhish Tak,72,M,0
83415,41641,Joshua Kala,7,M,0
83416,41641,Aadhya Dalal,54,F,0
83417,41641,Neelima Sastry,83,F,0
83418,41642,Damyanti Kara,13,M,0
83419,41642,Lohit Kala,9,M,0
83420,41642,Oeshi Thaker,20,M,0
83421,41643,Tanveer Hari,77,F,0
83422,41644,Advika Agate,3,F,0
83423,41645,Thomas Kashyap,60,M,0
83424,41646,Abdul Parmer,75,M,0
83425,41646,Frederick Wadhwa,32,M,0
83426,41646,Champak Mand,46,M,0
83427,41647,Chandani Chokshi,59,F,0
83428,41648,Kamya Narayan,80,M,0
83429,41649,Hiral Balan,2,M,0
83430,41650,Bhavna Muni,55,M,0
83431,41650,Liam Sur,48,M,0
83432,41650,Dev Shah,1,M,0
83433,41651,Bhavani Pandit,67,M,0
83434,41651,Bhavika Gade,47,F,0
83435,41652,Hiral Shanker,13,M,0
83436,41652,Zehaan Gupta,12,F,0
83437,41653,Leela Sachdeva,18,M,0
83438,41653,Gaurika Mangal,21,M,0
83439,41653,Vamakshi Swaminathan,72,F,1
83440,41654,Lohit Konda,57,F,0
83441,41654,Netra Sinha,30,F,0
83442,41654,Barkha Kuruvilla,11,F,0
83443,41655,Thomas Sridhar,74,F,0
83444,41655,Ishaan Halder,35,F,0
83445,41655,Zashil Khatri,43,M,0
83446,41656,Zayyan Mitter,80,M,0
83447,41656,Kritika Khurana,41,M,0
83448,41656,Vidhi Date,53,M,0
83449,41657,Vihaan Swamy,84,M,0
83450,41657,Ucchal Taneja,56,F,0
83451,41657,Hemal Wali,26,M,0
83452,41658,Ladli Chander,36,M,1
83453,41659,Dakshesh Patla,1,F,0
83454,41659,Udant Chana,3,M,0
83455,41659,Tanish Venkatesh,10,M,0
83456,41660,Yachana Raja,11,M,0
83457,41660,Faqid Bobal,50,M,0
83458,41660,Omaja Shan,75,M,0
83459,41661,Nandini Murty,55,M,0
83460,41661,Kamala Agate,23,M,0
83461,41661,Urishilla Hayre,60,F,0
83462,41662,Bhavika Bath,4,M,0
83463,41662,Anika Pillai,83,F,0
83464,41663,Chaman Lanka,30,M,0
83465,41663,Aryan Sant,42,F,0
83466,41663,Luke Kala,67,F,0
83467,41664,Amara Kala,64,M,0
83468,41665,Aradhana Saini,2,M,0
83469,41666,Aarush Savant,54,F,0
83470,41667,Samaksh Choudhary,70,M,0
83471,41668,Ekiya Pandey,11,M,0
83472,41668,Abha Viswanathan,3,M,0
83473,41669,Aadhya Soman,34,M,0
83474,41670,Irya Dasgupta,58,M,0
83475,41670,Zarna Dara,12,M,0
83476,41670,Zaitra Ghosh,68,M,0
83477,41671,Viraj Chowdhury,28,F,1
83478,41671,Vanya Saxena,42,M,0
83479,41671,Hema Madan,34,M,0
83480,41672,Warhi Palan,6,F,0
83481,41672,Chaitaly Sheth,63,M,0
83482,41672,Jagat Chana,71,M,0
83483,41673,Shivansh Salvi,34,F,0
83484,41673,Anirudh Sabharwal,79,F,0
83485,41674,Imaran Chad,75,T,0
83486,41674,Lipika Hans,33,M,0
83487,41675,Charvi Palla,12,F,0
83488,41675,Atharv Bhandari,10,M,0
83489,41675,Pallavi Bahri,57,M,0
83490,41676,Yutika Pal,55,M,0
83491,41676,Samesh Biswas,39,F,0
83492,41677,Zinal Sankaran,75,M,0
83493,41678,Alexander Goel,38,F,0
83494,41678,Charita Dhawan,75,M,0
83495,41679,Meera Varughese,22,M,0
83496,41680,Damyanti Maharaj,3,F,0
83497,41680,Udant Babu,24,F,0
83498,41680,Darsh Batta,63,M,0
83499,41681,Ojasvi Ben,62,M,0
83500,41682,Varenya Mall,22,F,0
83501,41683,Meghana Bhagat,60,T,0
83502,41683,Ira Yadav,36,F,0
83503,41684,Urvashi Upadhyay,15,M,0
83504,41684,Gautami Ravi,69,M,0
83505,41684,Dakshesh Salvi,45,M,0
83506,41685,Advay Trivedi,18,M,0
83507,41685,Neel Dubey,47,F,0
83508,41686,Eshana Chowdhury,83,M,0
83509,41686,Varenya Pant,26,F,0
83510,41687,Yashvi Pall,29,M,0
83511,41687,Krishna Varkey,53,M,0
83512,41688,Ucchal Thaker,21,M,0
83513,41688,Kashish Kale,41,F,0
83514,41688,Idika Divan,68,M,0
83515,41689,Gavin Parekh,58,M,0
83516,41689,Bakhshi De,46,F,0
83517,41689,Ekiya Rau,6,F,0
83518,41690,Gaurav Dhingra,72,F,0
83519,41690,Ijaya Sharma,39,F,0
83520,41691,Finn Thakkar,14,M,0
83521,41691,Yoshita Mall,27,M,0
83522,41691,Wishi Khatri,69,M,0
83523,41692,Nathaniel Jani,23,M,0
83524,41692,Janani Solanki,21,F,0
83525,41693,Madhav Ravel,14,F,0
83526,41693,Arya Deshmukh,9,F,0
83527,41694,Reyansh Bhattacharyya,60,F,0
83528,41694,Faqid Singh,3,M,0
83529,41695,Onkar Zacharia,11,F,0
83530,41695,Dayita Shroff,60,M,0
83531,41696,Onveer Borah,45,F,0
83532,41696,Zinal Chahal,58,M,0
83533,41697,Kamya Wagle,32,M,0
83534,41698,Ranveer Soman,58,T,0
83535,41698,Nikita Uppal,15,M,0
83536,41699,Harita Ratta,67,M,0
83537,41699,Vasatika Golla,4,M,0
83538,41700,Anay Ahluwalia,44,F,0
83539,41700,Ekbal Kunda,32,M,0
83540,41701,Chandran Sama,50,M,0
83541,41701,Chasmum Choudhury,65,M,0
83542,41702,Max Lal,6,F,0
83543,41702,Chandani Barman,51,M,0
83544,41702,Yashodhara Balay,1,F,0
83545,41703,Shaurya Sur,32,M,0
83546,41703,Laban Brahmbhatt,45,F,0
83547,41703,Vamakshi Choudhary,14,F,0
83548,41704,Yatin Bir,39,F,0
83549,41704,Chandran Mani,25,F,0
83550,41704,Zaitra Mani,19,F,0
83551,41705,Rachita Badal,35,M,0
83552,41706,Wakeeta Koshy,8,M,0
83553,41707,Advaith Sathe,5,F,0
83554,41707,Chaaya Mitra,44,M,0
83555,41707,Darpan Pathak,84,F,0
83556,41708,Oeshi Bassi,84,M,0
83557,41709,Falak Pradhan,72,M,0
83558,41709,Onkar Chacko,71,M,0
83559,41709,Jalsa Dhingra,19,M,0
83560,41710,Garima Sule,7,M,0
83561,41710,Pushti Wali,50,F,0
83562,41710,Bhavna Shere,70,M,0
83563,41711,Megha Nayar,35,M,0
83564,41711,Sai Srinivasan,34,F,0
83565,41712,Frederick Narula,79,M,0
83566,41713,Damini Tata,31,M,0
83567,41713,Hiral Sridhar,80,M,0
83568,41713,Hitesh Kapadia,19,M,0
83569,41714,Dominic Gola,58,F,0
83570,41714,Idika Pandey,82,M,0
83571,41714,Tristan Dhaliwal,79,F,0
83572,41715,Sanaya Narayanan,61,F,0
83573,41716,Widisha Chandra,84,F,0
83574,41716,Frado Chada,13,F,0
83575,41717,Anmol Pandit,8,M,0
83576,41718,Hemang Vasa,38,F,0
83577,41719,Ijaya Keer,80,F,0
83578,41719,Aarav Srinivasan,12,M,0
83579,41720,Faris Ram,57,M,0
83580,41720,Nihal Chahal,30,M,0
83581,41721,Fitan Nayar,58,M,0
83582,41721,Amrita Kuruvilla,57,F,0
83583,41721,Frederick Pau,4,F,0
83584,41722,Aryan Rege,4,F,0
83585,41722,Oeshi Raju,85,M,0
83586,41723,Ikshita Narain,85,F,0
83587,41724,Arjun Thaman,4,M,0
83588,41725,Ayaan Bhalla,34,F,0
83589,41725,Samarth Hora,42,M,0
83590,41726,Siddharth Natarajan,55,M,0
83591,41726,Janaki Sangha,35,M,0
83592,41727,Udarsh Sami,26,M,0
83593,41728,Jagat Virk,25,M,0
83594,41728,Kashvi Bumb,23,F,0
83595,41728,Nachiket Upadhyay,53,M,0
83596,41729,Krishna Kalla,34,M,0
83597,41730,Ladli Bhatti,47,F,0
83598,41730,Zaid Virk,34,F,0
83599,41730,Anmol Dhar,62,M,0
83600,41731,Farhan Thakkar,41,M,0
83601,41731,Raghav Kaur,36,M,0
83602,41732,David Bir,55,M,0
83603,41732,Fiyaz Dua,77,F,0
83604,41733,Irya Kala,50,M,0
83605,41734,Lakshmi Raja,70,M,0
83606,41735,Lipika Chopra,84,F,0
83607,41736,Chaitaly Patla,85,F,0
83608,41736,Bahadurjit Basak,57,M,0
83609,41737,Ishwar Sidhu,68,F,0
83610,41737,Gabriel Bhattacharyya,72,F,0
83611,41737,Oni Batra,43,M,0
83612,41738,Janaki Biswas,82,M,0
83613,41738,Eiravati Narasimhan,47,M,0
83614,41738,Panini Shenoy,74,M,0
83615,41739,Bishakha Barad,40,M,0
83616,41740,Fariq Thakkar,54,M,0
83617,41741,Caleb Vora,21,M,0
83618,41741,Rishi Khosla,56,F,0
83619,41741,Riya Talwar,19,M,1
83620,41742,Devika Reddy,80,M,0
83621,41743,Vinaya Gera,21,M,0
83622,41744,Chatresh Kar,81,M,0
83623,41745,Radha Trivedi,27,M,0
83624,41745,Dhriti Sankaran,54,M,0
83625,41745,Jacob Rastogi,49,M,0
83626,41746,Ikshita Thaman,1,M,0
83627,41746,Vyanjana Gulati,61,M,0
83628,41747,Janya Pandey,48,M,0
83629,41747,Widisha Sengupta,28,M,0
83630,41748,Harita Golla,2,M,0
83631,41749,Siya Nath,59,M,0
83632,41750,Nachiket Khalsa,28,M,0
83633,41751,Pavani Sankaran,77,M,0
83634,41751,Chandani Ben,1,M,0
83635,41752,Ikshita Banerjee,47,F,0
83636,41753,Mugdha Samra,71,M,0
83637,41753,Jacob Soman,36,M,0
83638,41753,Libni Gera,1,F,0
83639,41754,Rajata Barad,82,M,0
83640,41755,Liam Keer,47,F,0
83641,41755,Arin Agate,23,M,0
83642,41755,Leela Kohli,75,M,0
83643,41756,Chanakya Lall,55,F,0
83644,41757,Anya Nath,67,F,0
83645,41757,Naksh Pradhan,80,M,0
83646,41757,Kabir Kar,48,M,0
83647,41758,Nimrat Reddy,80,M,0
83648,41759,Omisha Gill,15,F,0
83649,41759,Chaitaly Bassi,27,F,0
83650,41759,Parth Kale,55,F,0
83651,41760,Eshana Morar,84,M,0
83652,41760,Bhavini Bhakta,45,M,0
83653,41760,Tejas Atwal,16,F,0
83654,41761,Netra Pant,39,M,0
83655,41761,Advika Balay,8,M,0
83656,41761,Ishwar Aggarwal,1,M,0
83657,41762,Vritti Tella,73,M,0
83658,41763,Watika Walla,80,M,0
83659,41763,Daniel Mander,52,M,0
83660,41764,Kiaan Maharaj,24,M,0
83661,41765,Lila Kakar,15,M,0
83662,41765,Falguni Bhandari,42,M,0
83663,41766,Vaishnavi Bhandari,34,F,0
83664,41766,Arjun Toor,76,F,0
83665,41767,Imaran Edwin,22,M,0
83666,41768,Ishanvi Vig,42,T,0
83667,41768,William Kapur,10,M,0
83668,41768,Caleb Mitra,60,M,0
83669,41769,Zansi Salvi,39,F,0
83670,41770,Bishakha Radhakrishnan,50,F,0
83671,41770,Ekta Zacharia,35,M,0
83672,41770,Devika Manne,11,M,0
83673,41771,Pahal Srivastava,21,M,0
83674,41772,Saumya Chaudhuri,70,F,0
83675,41772,Harrison Dash,40,T,0
83676,41773,Chaaya Rai,56,F,0
83677,41773,Mahika Prakash,9,M,0
83678,41774,Upasna Oommen,76,M,0
83679,41775,Kashvi Sekhon,45,F,0
83680,41776,Netra Muni,40,F,0
83681,41776,Chandran Tata,79,T,0
83682,41777,Kamya Das,12,M,0
83683,41777,Bhavna Chadha,7,F,0
83684,41778,Frederick Menon,66,M,0
83685,41778,Qadim Palla,28,M,0
83686,41778,Neel Keer,78,F,0
83687,41779,Omya Bose,22,F,0
83688,41780,Ekani Nair,79,F,0
83689,41780,Chatura Bhatnagar,85,F,0
83690,41780,Arjun Saran,12,M,0
83691,41781,Fariq Gupta,49,F,0
83692,41782,Aachal Dayal,9,F,0
83693,41783,Jeevika Goel,28,M,0
83694,41783,Advik Roy,69,M,0
83695,41783,Arin Rastogi,4,M,0
83696,41784,Meera Doshi,2,M,0
83697,41785,Vaishnavi Srivastava,18,M,0
83698,41786,Gautami Chand,22,F,0
83699,41786,Vyanjana Taneja,2,M,0
83700,41786,Gaurang Johal,41,M,0
83701,41787,Wridesh Bansal,15,F,0
83702,41788,Daksha Ramachandran,59,F,0
83703,41788,Ethan Chada,55,M,0
83704,41788,Upkaar Kalita,2,F,0
83705,41789,Saanvi Murthy,3,F,0
83706,41789,Ojas Lall,64,M,0
83707,41790,Rohan Varty,77,M,0
83708,41791,Jeevika Lalla,66,F,0
83709,41792,Aishani Mallick,15,M,0
83710,41792,Timothy Naik,76,M,0
83711,41792,Reva Hari,52,M,0
83712,41793,Riya Chahal,54,M,0
83713,41794,Hitesh Badal,42,F,0
83714,41794,Deepa Sharma,71,F,0
83715,41795,Isha Mittal,25,M,0
83716,41795,Yuvraj Gera,43,F,0
83717,41795,Yadavi Sem,22,M,0
83718,41796,Falan Goda,41,M,0
83719,41797,Jyoti Dash,31,M,0
83720,41797,Yashodhara Tata,6,F,0
83721,41797,Jonathan Hayer,26,M,0
83722,41798,Ekapad Choudhry,41,F,0
83723,41799,Anthony Mody,36,M,0
83724,41799,Jonathan Char,1,F,0
83725,41800,Oeshi Swamy,28,M,0
83726,41800,Hemangini Soni,84,F,0
83727,41800,Lavanya Mutti,2,M,0
83728,41801,Ubika Gill,59,M,0
83729,41802,Edhitha Oak,47,M,0
83730,41803,Faqid Vaidya,49,F,0
83731,41803,Tanvi Buch,41,M,0
83732,41804,Dipta Varty,23,F,0
83733,41804,Zansi Mishra,1,M,0
83734,41805,Balveer Bobal,85,F,0
83735,41806,Agastya Nadkarni,37,M,0
83736,41806,Kashvi Ramanathan,84,M,0
83737,41806,Nitara Buch,64,M,0
83738,41807,Aadi Badal,76,M,0
83739,41808,Anjali Chakraborty,65,F,0
83740,41809,Keya Chaudry,42,M,0
83741,41809,Yochana Bath,28,M,0
83742,41809,Chaitanya Salvi,57,M,0
83743,41810,Zilmil Bera,64,F,0
83744,41811,Chakradhar Konda,38,M,0
83745,41811,Hiral Bhattacharyya,35,M,0
83746,41811,Arya Thakkar,54,M,0
83747,41812,Krishna Hora,53,F,0
83748,41813,Gautam Wason,16,M,0
83749,41813,Janani Keer,48,M,0
83750,41813,Vivaan Ghose,39,M,0
83751,41814,Nidhi Kala,64,F,0
83752,41815,Utkarsh Bhatia,56,M,0
83753,41815,Dev Ganesh,54,F,0
83754,41816,Riya Sibal,34,F,0
83755,41816,Chaitanya Sarkar,77,M,0
83756,41816,George Pingle,82,F,0
83757,41817,Ekansh Dubey,34,M,0
83758,41817,Samarth Bahri,80,M,0
83759,41817,Harita Borde,81,M,0
83760,41818,Gaurav Parekh,34,F,0
83761,41818,Samarth Sastry,6,F,0
83762,41819,Jagat Aurora,33,M,0
83763,41820,Chaitanya Srinivas,18,M,0
83764,41821,Udarsh Vasa,25,M,0
83765,41821,Charan Kanda,27,F,0
83766,41822,Netra Parsa,32,F,0
83767,41823,Ati Kakar,60,F,0
83768,41824,Thomas Walla,23,M,0
83769,41824,Leela Raju,60,M,0
83770,41825,Bhavika Bhagat,1,F,0
83771,41825,Harinakshi Sama,27,F,0
83772,41825,Guneet Kadakia,64,M,0
83773,41826,Yoshita Bajwa,57,F,0
83774,41827,Vamakshi Vohra,35,M,0
83775,41828,Umang Sani,74,F,0
83776,41829,Dhriti Saha,44,M,0
83777,41829,Ikshita Pandya,46,M,0
83778,41829,Tanvi Krishnamurthy,49,M,0
83779,41830,Vamakshi Chanda,40,M,0
83780,41830,Ekbal Mahajan,60,M,0
83781,41831,Nachiket Tata,13,M,0
83782,41831,Vihaan Sule,44,M,0
83783,41831,Alexander Sami,58,M,0
83784,41832,Vedika Jayaraman,45,M,0
83785,41833,Harrison Tata,12,F,0
83786,41834,Omya Kohli,8,F,0
83787,41834,Fariq Wali,84,M,0
83788,41835,Jyoti Bawa,12,M,0
83789,41836,Nimrat Dhaliwal,42,F,0
83790,41837,Oscar Modi,54,M,0
83791,41838,Janaki Dani,38,F,0
83792,41839,Guneet Srinivasan,6,M,0
83793,41839,Fariq Krishna,62,F,0
83794,41840,Wahab Shanker,59,F,0
83795,41840,Pavani Konda,51,M,0
83796,41841,Ayaan Edwin,63,M,1
83797,41842,Mason Dugar,62,M,1
83798,41843,Bachittar Kala,3,M,0
83799,41843,Sanaya Guha,38,M,0
83800,41843,Rishi Balay,33,F,0
83801,41844,Benjamin Ravel,72,M,0
83802,41845,Triya Sama,36,M,0
83803,41845,Balvan Tiwari,25,M,0
83804,41845,Wazir Bal,36,M,0
83805,41846,Anay Chatterjee,67,F,0
83806,41847,Samaksh Dua,4,F,0
83807,41847,Gaurang Sehgal,73,M,0
83808,41847,Megha Vig,76,M,0
83809,41848,Lohit Sethi,8,F,0
83810,41849,Pooja Kapur,59,M,0
83811,41850,Indira Viswanathan,7,M,0
83812,41851,Yashodhara Sarraf,7,M,0
83813,41851,Nitara Wadhwa,70,M,0
83814,41851,Jyoti Grewal,70,F,0
83815,41852,Ayaan Dyal,53,F,0
83816,41853,Aahana Muni,14,M,0
83817,41854,Gaurika Chaudhary,21,F,0
83818,41855,Vidhi Koshy,62,M,0
83819,41855,Sneha Gade,14,F,1
83820,41856,Yashoda Madan,23,M,0
83821,41856,Turvi Khosla,13,M,0
83822,41857,Qushi Sarna,2,F,0
83823,41858,Ikshita Acharya,33,F,0
83824,41858,Jason Dey,57,F,0
83825,41859,Faqid Mander,32,M,0
83826,41860,Abeer Ghosh,35,F,0
83827,41861,Dalbir Chakraborty,62,F,0
83828,41861,Isaiah Pandit,2,M,0
83829,41862,Kamya Walia,21,M,0
83830,41862,Mitesh Nadig,31,F,0
83831,41862,Samar Din,26,M,0
83832,41863,Yashoda Tella,41,M,0
83833,41864,Abha Bhatnagar,73,M,0
83834,41865,Sneha Devi,58,M,0
83835,41866,Janani Chandra,24,F,0
83836,41866,Damini Varughese,27,M,0
83837,41866,Falan Gera,6,M,0
83838,41867,Garima Kannan,29,F,0
