EmployeeID,DistrictID,UnitID,RankID,DesignationID,KGID,FirstName,EmployeeDOB,GenderID,BloodGroupID,PhysicallyChallenged,AppointmentDate
961,12,88,11,7,KGID00000961,Yachana,1991-01-25,M,AB-,0,2017-02-07
962,12,88,8,6,KGID00000962,Anjali,1974-02-04,F,A+,0,2017-03-29
963,12,88,11,8,KGID00000963,Nitesh,1985-04-05,M,AB+,0,2012-05-12
964,12,88,11,7,KGID00000964,Aarini,1978-02-17,M,O+,0,2023-11-06
965,12,88,8,3,KGID00000965,Vasatika,1989-05-03,M,O-,0,2018-03-30
966,12,88,10,2,KGID00000966,Chakrika,1991-06-12,M,O+,0,2013-11-27
967,12,88,11,2,KGID00000967,Hamsini,2001-04-04,M,B-,0,2022-12-12
968,12,88,11,4,KGID00000968,Ishwar,1986-02-18,F,O-,0,2009-10-02
969,12,89,11,6,KGID00000969,Upadhriti,2001-12-04,M,O+,0,2024-03-30
970,12,89,11,2,KGID00000970,Faqid,1974-08-11,M,O-,0,2015-05-24
971,12,89,11,2,KGID00000971,Lohit,1974-01-14,F,A-,0,1996-05-01
972,12,89,7,6,KGID00000972,Upkaar,1976-01-13,M,A-,0,2014-03-02
973,12,89,11,8,KGID00000973,Mekhala,1991-04-28,M,O-,0,2023-01-15
974,12,89,10,9,KGID00000974,Jasmit,1983-05-31,M,A+,0,2022-02-26
975,12,89,11,8,KGID00000975,Gautam,1973-05-05,M,O+,0,2011-03-18
976,12,89,7,5,KGID00000976,Megha,1975-12-07,F,B+,0,2020-12-20
977,12,89,9,8,KGID00000977,Akshay,2000-02-08,F,O-,0,2023-03-08
978,12,89,11,8,KGID00000978,Aishani,1993-09-01,M,B+,0,2019-04-09
979,12,89,10,7,KGID00000979,Jatin,1990-03-11,M,AB-,0,2024-04-03
980,12,89,10,1,KGID00000980,Suhani,1970-10-03,M,AB-,0,1992-04-06
981,12,89,11,6,KGID00000981,Jyoti,1969-03-16,M,O+,0,2024-04-28
982,12,89,10,4,KGID00000982,Adweta,1983-10-04,M,AB+,0,2005-04-07
983,12,89,11,2,KGID00000983,Lakshmi,1970-12-09,M,A+,0,2004-09-04
984,12,89,7,9,KGID00000984,Kamya,1997-07-03,F,AB+,0,2022-09-27
985,12,89,11,7,KGID00000985,Hritik,1968-12-30,M,AB-,0,2004-03-13
986,12,90,8,6,KGID00000986,Vivaan,1998-04-14,M,AB-,0,2021-04-23
987,12,90,10,8,KGID00000987,Urishilla,1987-07-23,F,A-,0,2012-07-10
988,12,90,11,1,KGID00000988,Aryan,1980-11-21,M,O+,0,2012-11-23
989,12,90,11,2,KGID00000989,Falak,1972-02-15,M,AB+,0,2018-12-09
990,12,90,11,4,KGID00000990,Timothy,1989-04-26,M,A-,0,2019-07-31
991,12,90,10,9,KGID00000991,Dev,1981-06-14,M,O+,0,2021-06-02
992,12,90,11,9,KGID00000992,Ucchal,1988-04-30,M,A+,0,2024-01-24
993,12,90,11,8,KGID00000993,Chasmum,1976-05-14,M,O-,0,2022-11-17
994,12,90,11,7,KGID00000994,Nilima,1995-07-24,F,A+,0,2024-08-16
995,12,90,10,3,KGID00000995,Jackson,1974-08-17,F,AB+,0,2005-10-13
996,12,90,11,4,KGID00000996,Logan,1970-11-21,F,AB+,0,2019-06-09
997,12,90,11,7,KGID00000997,Chakradev,1979-07-03,M,B+,0,2010-08-04
998,12,90,10,8,KGID00000998,Baljiwan,1981-12-05,M,O+,0,2022-10-27
999,12,90,11,5,KGID00000999,Daksha,1977-01-22,M,AB+,0,2005-02-23
1000,12,90,10,1,KGID00001000,Waida,1992-09-13,F,O-,0,2016-12-12
1001,12,91,11,5,KGID00001001,Jack,1971-10-07,F,O+,0,2006-01-30
1002,12,91,11,3,KGID00001002,Gunbir,1972-01-19,M,A-,0,2010-10-21
1003,12,91,11,5,KGID00001003,Wahab,2002-10-08,M,A-,0,2024-06-21
1004,12,91,9,7,KGID00001004,Krishna,1982-01-21,F,B-,0,2010-05-21
1005,12,91,9,4,KGID00001005,Lipika,1972-10-16,F,O-,0,2000-11-09
1006,12,91,11,9,KGID00001006,Sudiksha,1970-07-05,M,A-,0,2012-12-30
1007,12,91,11,5,KGID00001007,Kamala,1998-08-16,F,B+,0,2021-10-06
1008,12,91,11,1,KGID00001008,Oni,1981-10-28,F,A+,0,2002-12-12
1009,12,92,9,5,KGID00001009,Mohammed,1992-10-16,F,AB-,0,2021-08-18
1010,12,92,11,8,KGID00001010,Oeshi,1991-12-29,M,O+,0,2017-04-20
1011,12,92,11,4,KGID00001011,Hardik,1981-06-30,M,B+,0,2006-01-18
1012,12,92,11,7,KGID00001012,Vrishti,2002-05-24,F,AB+,0,2024-10-21
1013,12,92,11,7,KGID00001013,Nikita,1990-01-20,F,AB-,0,2021-07-26
1014,12,92,11,5,KGID00001014,Ati,1972-07-02,M,AB-,0,2000-03-12
1015,12,92,11,8,KGID00001015,Bachittar,1992-07-26,F,A+,0,2020-04-30
1016,12,92,9,3,KGID00001016,Kamala,1987-11-21,M,B-,0,2022-05-18
1017,12,92,10,3,KGID00001017,Teerth,1971-09-09,M,B+,0,1996-12-20
1018,12,92,11,8,KGID00001018,Sachi,1982-04-30,F,B+,0,2013-02-15
1019,12,92,11,5,KGID00001019,Sai,1982-09-11,M,O+,0,2020-12-06
1020,12,92,10,4,KGID00001020,Warinder,1984-12-04,M,A+,0,2023-09-21
1021,12,92,11,2,KGID00001021,Janani,1996-02-09,F,B-,0,2019-07-26
1022,12,92,11,7,KGID00001022,Hardik,1970-03-26,M,B+,0,2008-12-27
1023,12,92,10,1,KGID00001023,Jhalak,1993-06-11,F,O+,0,2015-04-26
1024,12,92,11,2,KGID00001024,Jagrati,1998-03-20,M,B-,0,2024-07-17
1025,12,92,11,8,KGID00001025,Darsh,1979-12-10,M,O+,0,2012-11-30
1026,12,92,11,7,KGID00001026,Mitali,1980-09-10,M,B+,0,2009-06-30
1027,12,93,9,6,KGID00001027,Anya,1988-03-24,M,O-,0,2014-07-28
1028,12,93,11,7,KGID00001028,Ranveer,1982-07-02,F,O+,0,2024-11-08
1029,12,93,11,2,KGID00001029,Jason,1979-06-30,M,A+,0,2003-04-11
1030,12,93,9,1,KGID00001030,Suhani,1983-11-22,M,O+,0,2017-08-07
1031,12,93,10,9,KGID00001031,Gavin,1984-08-20,M,B+,0,2007-12-20
1032,12,93,11,8,KGID00001032,Simon,1983-03-20,M,AB-,0,2023-09-09
1033,12,93,11,6,KGID00001033,Ansh,1979-09-06,M,B+,0,2005-03-29
1034,12,93,11,7,KGID00001034,Chandresh,1980-08-08,M,AB+,0,2017-03-05
1035,12,93,11,6,KGID00001035,Gauri,1979-10-31,M,B+,0,2023-03-11
1036,12,93,11,9,KGID00001036,Yagnesh,2002-04-04,F,O-,0,2023-06-04
1037,12,93,9,1,KGID00001037,Jeremiah,1978-04-24,M,B+,0,2007-03-20
1038,12,93,11,8,KGID00001038,Samesh,1990-03-14,M,O-,0,2011-12-01
1039,13,95,11,6,KGID00001039,Ekapad,1974-08-22,M,AB+,0,2000-07-18
1040,13,95,9,4,KGID00001040,Sarthak,1990-10-27,M,A+,0,2017-02-12
1041,13,95,11,4,KGID00001041,Tarak,1986-09-05,F,A-,0,2008-09-21
1042,13,95,7,7,KGID00001042,Viraj,1998-07-24,M,A-,0,2020-05-14
1043,13,95,9,8,KGID00001043,Falguni,1971-08-21,M,AB+,0,2012-08-23
1044,13,95,7,8,KGID00001044,Manbir,1969-12-19,M,B+,0,2019-06-08
1045,13,95,8,6,KGID00001045,Aarnav,1996-11-14,F,A-,0,2020-03-04
1046,13,95,11,5,KGID00001046,Aradhana,1972-02-25,M,O+,0,2010-11-22
1047,13,95,11,7,KGID00001047,Maanav,1975-04-23,M,B+,0,2013-06-05
1048,13,96,11,3,KGID00001048,Kalpit,2001-01-03,M,A-,0,2023-09-28
1049,13,96,11,7,KGID00001049,Zashil,1989-12-17,M,O+,0,2019-12-29
1050,13,96,11,3,KGID00001050,Owen,1984-07-08,M,O+,0,2018-10-08
1051,13,96,11,4,KGID00001051,Imaran,1988-10-16,F,B+,0,2024-03-04
1052,13,96,11,2,KGID00001052,Atharv,1997-01-12,M,O+,0,2023-11-20
1053,13,96,11,3,KGID00001053,Karan,1981-06-22,F,AB+,0,2008-08-31
1054,13,96,11,9,KGID00001054,Alexander,1981-04-03,M,A+,0,2004-02-21
1055,13,96,11,8,KGID00001055,Ishita,1986-07-11,F,AB+,0,2009-02-13
1056,13,96,11,1,KGID00001056,Wazir,2002-06-24,M,O-,0,2024-05-30
1057,13,96,9,2,KGID00001057,Ekiya,1985-08-17,M,AB+,0,2007-01-06
1058,13,96,11,5,KGID00001058,Amol,2001-12-21,M,B+,0,2024-07-10
1059,13,96,8,2,KGID00001059,Owen,1995-02-04,M,A+,1,2018-11-28
1060,13,96,8,8,KGID00001060,Alka,1975-09-14,F,O-,0,2017-05-27
1061,13,96,11,7,KGID00001061,Charles,1995-08-31,F,A-,0,2020-01-17
1062,13,96,7,4,KGID00001062,Jonathan,1973-01-07,F,B-,0,1994-09-18
1063,13,97,11,9,KGID00001063,Oviya,1987-07-19,M,AB+,0,2022-01-15
1064,13,97,9,2,KGID00001064,Ishaan,1986-12-04,M,B+,0,2007-06-28
1065,13,97,11,1,KGID00001065,Devansh,1989-10-04,F,B-,0,2020-07-29
1066,13,97,11,6,KGID00001066,Vamakshi,1985-07-28,M,O+,0,2007-02-22
1067,13,97,11,1,KGID00001067,Saumya,2001-01-23,M,O-,0,2023-08-19
1068,13,97,11,4,KGID00001068,Janaki,1998-06-11,F,A+,0,2024-06-21
1069,13,97,10,7,KGID00001069,Yochana,1970-11-06,F,A-,0,2003-01-06
1070,13,97,11,7,KGID00001070,Ikbal,1983-07-22,M,AB+,0,2014-01-20
1071,13,97,11,9,KGID00001071,Siya,1987-08-27,M,AB-,0,2013-03-16
1072,13,97,11,8,KGID00001072,Yahvi,2000-01-30,M,AB+,0,2024-09-07
1073,13,98,11,8,KGID00001073,Timothy,1998-03-12,F,B+,0,2023-01-15
1074,13,98,10,8,KGID00001074,Caleb,2001-08-10,M,B-,0,2022-06-26
1075,13,98,11,5,KGID00001075,Charvi,1986-08-29,M,A+,0,2018-01-27
1076,13,98,10,3,KGID00001076,Tara,1979-09-13,M,A+,0,2016-01-06
1077,13,98,10,4,KGID00001077,Azaan,1973-02-10,M,B-,0,2021-09-14
1078,13,98,11,1,KGID00001078,Darsh,1983-12-08,F,AB+,0,2021-04-03
1079,13,98,11,1,KGID00001079,Varenya,1991-02-13,F,O-,0,2014-05-03
1080,13,98,11,2,KGID00001080,Neelima,2001-11-25,F,A-,0,2022-08-16
1081,13,98,8,2,KGID00001081,Pooja,1972-09-23,F,AB-,0,2000-06-29
1082,13,98,10,8,KGID00001082,Hritik,1987-10-21,F,A-,0,2019-05-07
1083,13,98,10,4,KGID00001083,Vritti,1974-03-07,M,O+,0,2000-07-07
1084,13,98,7,5,KGID00001084,Sachi,1989-03-31,M,A-,0,2017-08-28
1085,13,98,11,4,KGID00001085,Ethan,1986-08-13,M,O+,0,2015-02-02
1086,13,98,9,7,KGID00001086,Faris,1987-03-27,F,AB-,0,2017-04-09
1087,14,100,9,9,KGID00001087,Ekanta,1968-06-11,F,A-,0,2022-03-11
1088,14,100,11,7,KGID00001088,Manbir,2002-08-24,M,A+,0,2023-06-18
1089,14,100,11,9,KGID00001089,Dominic,1993-10-09,F,O+,0,2014-08-25
1090,14,100,11,6,KGID00001090,Jonathan,1992-10-31,F,A+,0,2019-10-30
1091,14,100,11,7,KGID00001091,Anvi,1995-05-19,M,B-,0,2017-08-24
1092,14,100,11,8,KGID00001092,Ekta,1995-09-24,F,O+,0,2023-04-24
1093,14,100,11,9,KGID00001093,Lakshmi,1971-10-12,M,B+,0,1993-08-28
1094,14,100,11,9,KGID00001094,Chaitaly,1977-08-02,M,AB-,0,2002-03-01
1095,14,100,9,5,KGID00001095,Sudiksha,1969-04-01,M,AB+,0,2014-03-22
1096,14,100,11,6,KGID00001096,Yashasvi,1972-12-14,M,AB-,0,1995-09-10
1097,14,100,11,5,KGID00001097,Qushi,1973-08-05,M,A+,0,2014-02-17
1098,14,100,11,4,KGID00001098,Hardik,2001-06-14,M,AB+,0,2024-12-28
1099,14,100,11,3,KGID00001099,Ishwar,1993-09-10,F,B-,0,2021-07-17
1100,14,100,11,8,KGID00001100,Tanveer,1976-08-20,M,O+,0,2013-03-17
1101,14,100,8,3,KGID00001101,Qushi,1970-10-15,M,O-,0,2010-01-22
1102,14,101,11,9,KGID00001102,Siya,1994-05-21,F,AB+,0,2021-04-08
1103,14,101,11,8,KGID00001103,Vedant,1987-09-28,F,O+,0,2023-06-15
1104,14,101,9,8,KGID00001104,Odika,1973-09-13,M,A-,0,2015-09-30
1105,14,101,11,3,KGID00001105,Harinakshi,1969-06-18,F,AB-,0,2023-06-27
1106,14,101,8,2,KGID00001106,Sudiksha,1986-04-30,M,AB+,0,2009-06-22
1107,14,101,9,6,KGID00001107,Mohini,1984-08-30,M,O-,0,2011-11-03
1108,14,101,9,1,KGID00001108,Ojasvi,1994-06-13,F,AB+,0,2019-09-24
1109,14,101,9,1,KGID00001109,Girish,2001-03-06,M,AB-,0,2024-09-28
1110,14,101,8,5,KGID00001110,Dhriti,1989-08-01,M,AB-,0,2022-11-08
1111,14,101,11,3,KGID00001111,Prisha,2000-04-19,F,O-,0,2024-05-25
1112,14,101,11,2,KGID00001112,Dhriti,1974-09-06,F,O+,0,2009-08-03
1113,14,101,11,1,KGID00001113,Aadhya,1983-03-17,F,O-,0,2016-02-18
1114,14,101,11,5,KGID00001114,Kavya,1975-06-06,M,A-,0,1997-02-10
1115,14,101,8,1,KGID00001115,Michael,1995-10-02,F,B-,0,2022-01-28
1116,14,101,11,9,KGID00001116,Urvi,1968-11-01,M,A+,0,1995-05-25
1117,14,101,9,8,KGID00001117,Ekalinga,1999-08-26,M,AB-,0,2024-09-14
1118,14,101,8,7,KGID00001118,Gavin,1969-01-16,M,A+,0,2005-04-01
1119,14,101,10,2,KGID00001119,Frederick,1979-07-15,F,B+,0,2004-01-31
1120,14,102,10,5,KGID00001120,Girik,1972-01-08,F,B+,0,1999-12-02
1121,14,102,11,1,KGID00001121,Rachana,1976-02-21,M,A-,0,1998-03-22
1122,14,102,11,7,KGID00001122,Gopal,1982-07-17,F,A-,0,2008-10-13
1123,14,102,9,4,KGID00001123,Kashish,1994-10-12,M,O+,0,2021-07-28
1124,14,102,10,9,KGID00001124,Kalpit,1982-04-12,M,O-,0,2013-06-04
1125,14,102,11,9,KGID00001125,Darpan,1968-11-01,F,A-,0,2002-01-27
1126,14,102,11,7,KGID00001126,Forum,1973-08-19,M,B-,0,2007-08-31
1127,14,102,9,4,KGID00001127,Jason,1992-03-29,M,O+,0,2016-10-09
1128,14,102,11,8,KGID00001128,Nirja,1969-11-15,F,AB+,0,1990-01-17
1129,14,102,9,5,KGID00001129,Irya,1970-09-12,M,O+,0,2012-08-18
1130,14,103,9,1,KGID00001130,Pallavi,1990-11-22,M,A-,0,2017-04-23
1131,14,103,10,9,KGID00001131,Charan,1973-07-07,T,O+,0,2000-04-07
1132,14,103,11,6,KGID00001132,Bhavna,1982-04-12,F,O-,0,2022-10-29
1133,14,103,11,4,KGID00001133,Devika,1982-06-05,M,AB-,1,2010-08-30
1134,14,103,11,8,KGID00001134,Indira,1996-12-30,M,A+,0,2017-01-09
1135,14,103,11,8,KGID00001135,Hemang,1999-03-30,F,A-,0,2023-12-11
1136,14,103,11,1,KGID00001136,Yashica,1971-06-24,F,O-,0,2016-02-29
1137,14,103,10,6,KGID00001137,Simon,1984-11-18,M,A+,0,2023-07-24
1138,14,103,10,1,KGID00001138,Mohammed,1976-08-27,M,A+,0,2016-12-10
1139,14,103,11,4,KGID00001139,Vasatika,1999-10-24,M,AB+,0,2022-01-02
1140,14,103,9,1,KGID00001140,Udarsh,1990-02-24,M,B-,1,2019-02-21
1141,14,103,11,2,KGID00001141,Hritik,1996-08-21,F,O-,0,2021-06-11
1142,14,103,9,2,KGID00001142,Inaya,2001-02-20,M,A-,0,2022-12-26
1143,14,103,11,5,KGID00001143,Jhalak,1978-03-23,M,A+,0,2022-06-19
1144,14,103,11,9,KGID00001144,Ishwar,1991-11-27,F,A+,0,2017-09-02
1145,14,103,11,6,KGID00001145,Arya,1997-02-27,M,O+,0,2018-08-01
1146,14,103,11,6,KGID00001146,Upkaar,1988-12-05,M,A+,0,2020-02-12
1147,14,103,9,9,KGID00001147,Pushti,1980-06-19,M,A+,0,2019-11-05
1148,14,104,8,1,KGID00001148,Atharv,1993-08-25,T,B-,0,2023-01-22
1149,14,104,11,4,KGID00001149,Amara,1971-05-04,M,AB+,0,2003-03-19
1150,14,104,11,7,KGID00001150,Ayush,1969-04-01,F,AB-,0,2011-07-13
1151,14,104,10,6,KGID00001151,Pranit,1989-03-30,F,AB-,0,2015-05-07
1152,14,104,9,8,KGID00001152,Anjali,1971-04-09,F,O-,0,2018-11-29
1153,14,104,8,7,KGID00001153,Dayamai,1970-09-21,M,A-,0,1992-06-30
1154,14,104,8,5,KGID00001154,Harinakshi,1987-10-28,M,O+,0,2009-03-24
1155,14,104,11,5,KGID00001155,Indali,1993-01-31,F,O+,0,2014-08-02
1156,14,104,11,8,KGID00001156,Abeer,1978-06-16,M,O+,0,1999-06-23
1157,14,104,11,1,KGID00001157,Pratyush,1983-03-27,M,AB-,0,2018-08-07
1158,14,104,8,2,KGID00001158,Luke,1968-07-20,M,B-,0,2016-09-12
1159,14,104,9,6,KGID00001159,Nandini,1990-10-29,M,O-,0,2016-09-30
1160,14,104,9,3,KGID00001160,Ekaraj,1969-12-23,M,O+,0,1992-09-18
1161,14,105,11,3,KGID00001161,Lucky,1981-12-16,M,AB-,0,2008-07-13
1162,14,105,11,1,KGID00001162,Azaan,1991-03-22,M,A+,0,2015-03-30
1163,14,105,9,2,KGID00001163,Gavin,1976-12-26,M,O-,0,2006-01-11
1164,14,105,11,6,KGID00001164,Tanveer,1994-11-26,F,AB-,0,2022-10-07
1165,14,105,11,8,KGID00001165,Krisha,1975-04-12,F,A+,0,2000-09-13
1166,14,105,11,4,KGID00001166,Oni,1996-08-26,M,B-,0,2019-07-03
1167,14,105,11,7,KGID00001167,Sudiksha,1982-11-14,M,B+,0,2021-02-08
1168,14,105,7,6,KGID00001168,Harita,1968-06-11,M,A-,0,1993-04-23
1169,14,105,11,6,KGID00001169,Nakul,1996-04-26,M,A+,0,2023-07-27
1170,14,105,10,3,KGID00001170,Kala,1977-10-27,M,B-,0,2009-10-02
1171,14,105,7,1,KGID00001171,Devika,1979-09-29,F,B+,0,2004-07-15
1172,14,105,11,4,KGID00001172,Ekta,1972-12-23,M,B-,0,2008-03-07
1173,14,105,10,7,KGID00001173,Frado,1975-09-08,F,A-,0,2019-08-21
1174,14,105,11,4,KGID00001174,Charles,1973-11-12,M,AB-,0,2002-07-05
1175,14,105,11,1,KGID00001175,Nachiket,1996-07-14,F,B-,0,2019-09-29
1176,14,105,10,4,KGID00001176,Nakul,1974-08-31,M,AB+,0,2009-09-12
1177,14,105,11,8,KGID00001177,Chandran,1994-03-14,M,A-,0,2024-12-07
1178,14,105,11,3,KGID00001178,Finn,1995-08-01,M,AB-,0,2016-09-22
1179,14,106,9,9,KGID00001179,Anita,1999-12-17,F,O-,0,2022-02-04
1180,14,106,11,1,KGID00001180,Saanvi,1996-08-15,M,B-,0,2023-07-20
1181,14,106,9,7,KGID00001181,Panini,1977-10-21,F,B+,0,2011-09-23
1182,14,106,10,3,KGID00001182,Vedika,1992-09-11,F,AB+,0,2014-11-26
1183,14,106,10,8,KGID00001183,Riya,1994-03-12,M,AB-,0,2015-06-18
1184,14,106,11,8,KGID00001184,Oeshi,1986-05-06,M,O+,0,2015-03-30
1185,14,106,11,6,KGID00001185,Anjali,1979-11-30,F,AB+,0,2003-05-28
1186,14,106,11,5,KGID00001186,Tanveer,1996-11-14,F,A-,0,2017-11-17
1187,14,106,10,6,KGID00001187,Yauvani,1992-06-29,M,AB-,0,2017-06-29
1188,14,106,11,5,KGID00001188,Ishaan,2002-06-21,M,B+,0,2024-11-30
1189,14,106,11,1,KGID00001189,Hemani,2001-03-09,F,AB+,0,2023-06-19
1190,14,106,11,1,KGID00001190,Qushi,1986-02-11,M,B+,0,2016-02-06
1191,14,106,9,8,KGID00001191,Indrajit,2000-06-12,M,O-,0,2022-03-06
1192,14,106,11,4,KGID00001192,Bhanumati,1971-11-07,M,O+,0,2006-01-16
1193,14,106,11,6,KGID00001193,Vidhi,1993-01-18,M,B+,0,2014-05-04
1194,14,107,11,6,KGID00001194,Darika,1997-07-21,M,O+,0,2021-12-23
1195,14,107,11,9,KGID00001195,Chakradev,2002-12-05,M,A+,0,2024-12-08
1196,14,107,7,6,KGID00001196,Thomas,1974-03-29,M,O+,0,2001-11-23
1197,14,107,9,9,KGID00001197,Megha,1985-07-10,M,O-,0,2007-06-06
1198,14,107,11,5,KGID00001198,Christopher,1988-04-02,M,A-,0,2023-05-02
1199,14,107,9,1,KGID00001199,Abhimanyu,1998-11-27,M,A-,0,2024-06-24
1200,14,107,10,5,KGID00001200,Samarth,1977-03-27,F,A-,0,2008-06-15
1201,14,107,10,6,KGID00001201,Charvi,1968-06-29,F,O+,0,1997-09-16
1202,14,108,9,2,KGID00001202,Siddharth,1986-10-08,M,B-,0,2017-09-22
1203,14,108,9,8,KGID00001203,Laksh,1987-05-22,M,AB+,0,2023-12-01
1204,14,108,11,5,KGID00001204,Aadhya,1998-09-20,M,B+,0,2024-02-23
1205,14,108,11,9,KGID00001205,Bimala,1995-02-17,M,O-,0,2018-10-08
1206,14,108,11,5,KGID00001206,Falak,2001-01-26,F,O-,0,2022-07-06
1207,14,108,11,3,KGID00001207,Jagdish,1981-05-05,M,B+,0,2019-07-18
1208,14,108,11,3,KGID00001208,Abhimanyu,1988-07-15,F,A-,0,2017-08-18
1209,14,108,11,5,KGID00001209,Widisha,1978-10-02,F,AB+,0,2006-01-31
1210,14,108,8,8,KGID00001210,Qushi,2000-08-03,M,A-,0,2022-03-21
1211,15,110,11,7,KGID00001211,Parth,1990-08-17,M,AB+,0,2018-04-24
1212,15,110,8,8,KGID00001212,Kai,1969-03-13,M,O+,0,1993-04-14
1213,15,110,10,2,KGID00001213,Lajita,1968-06-24,F,B+,0,2001-03-29
1214,15,110,11,2,KGID00001214,Victor,1989-09-29,M,B-,0,2020-05-07
1215,15,110,11,3,KGID00001215,Xiti,1989-02-12,M,A+,0,2016-04-05
1216,15,110,9,7,KGID00001216,Irya,1973-07-27,M,A+,0,2017-12-25
1217,15,110,9,4,KGID00001217,Ekbal,1984-01-23,F,B-,0,2008-12-28
1218,15,110,8,2,KGID00001218,Mekhala,1996-06-22,M,AB+,0,2022-11-12
1219,15,110,11,4,KGID00001219,Brijesh,1970-03-08,F,AB-,0,2007-12-06
1220,15,111,8,1,KGID00001220,Rajata,1986-11-30,M,B-,0,2007-08-17
1221,15,111,8,3,KGID00001221,Anirudh,1972-05-01,F,A+,0,2022-10-16
1222,15,111,8,9,KGID00001222,Tripti,1982-09-03,F,B-,0,2010-03-28
1223,15,111,10,4,KGID00001223,Faras,1987-03-12,M,AB-,0,2010-09-16
1224,15,111,7,1,KGID00001224,Dhriti,1997-05-03,M,O-,0,2021-07-19
1225,15,111,11,1,KGID00001225,Pushti,1980-06-28,M,B-,0,2017-07-21
1226,15,111,11,9,KGID00001226,Nidhi,1990-05-30,F,B+,0,2013-04-14
1227,15,111,8,7,KGID00001227,Omisha,1982-07-20,F,B+,0,2017-02-24
1228,15,111,11,8,KGID00001228,Bimala,1998-11-05,M,A+,0,2022-07-26
1229,15,111,11,4,KGID00001229,Ishwar,1985-02-24,M,A+,0,2017-06-18
1230,15,111,11,4,KGID00001230,Nidhi,1973-07-25,F,B-,0,2007-11-09
1231,15,112,9,4,KGID00001231,Ansh,1990-05-16,M,B-,0,2017-08-26
1232,15,112,9,8,KGID00001232,Ekta,2000-07-14,F,AB-,0,2024-05-09
1233,15,112,10,9,KGID00001233,Onveer,2002-02-10,F,O+,0,2023-02-10
1234,15,112,10,6,KGID00001234,Triveni,1969-01-23,M,B-,0,2000-04-10
1235,15,112,11,4,KGID00001235,Janaki,1997-10-30,M,O+,0,2020-10-14
1236,15,112,9,2,KGID00001236,Gaurang,1996-04-01,F,A-,0,2017-01-25
1237,15,112,8,3,KGID00001237,Rajeshri,1974-05-07,M,B-,0,2004-02-28
1238,15,112,8,5,KGID00001238,Hitesh,2000-07-09,M,B-,0,2023-08-15
1239,15,113,11,8,KGID00001239,Yagnesh,1981-08-06,F,B-,0,2014-10-20
1240,15,113,11,7,KGID00001240,Rajata,1971-08-03,M,O-,0,2008-02-17
1241,15,113,11,3,KGID00001241,Nandini,2000-12-19,F,O-,1,2023-06-07
1242,15,113,10,9,KGID00001242,Farhan,1971-09-25,M,B+,0,2005-06-19
1243,15,113,11,7,KGID00001243,Meghana,1988-05-06,M,O-,0,2015-05-10
1244,15,113,9,3,KGID00001244,Dayita,1989-01-18,F,A+,1,2014-05-23
1245,15,113,11,8,KGID00001245,Harinakshi,2000-07-15,M,O+,0,2023-02-06
1246,15,113,11,8,KGID00001246,Timothy,1984-09-26,M,A-,0,2013-08-13
1247,15,113,7,3,KGID00001247,Gauri,1973-08-01,M,O+,0,2011-04-06
1248,15,113,11,9,KGID00001248,Om,2001-09-17,F,AB-,0,2023-12-15
1249,15,114,10,4,KGID00001249,Faraj,1987-01-08,M,A+,0,2024-07-01
1250,15,114,10,1,KGID00001250,Yashvi,1999-09-11,F,B+,0,2023-10-17
1251,15,114,11,5,KGID00001251,Ishaan,1998-07-20,M,B+,1,2020-08-26
1252,15,114,11,7,KGID00001252,Yashvi,1996-11-26,M,A-,0,2024-12-24
1253,15,114,9,7,KGID00001253,Rishi,1986-12-21,M,AB+,0,2010-09-20
1254,15,114,11,5,KGID00001254,Ikshita,1985-03-03,F,A-,0,2019-02-23
1255,15,114,11,3,KGID00001255,Indali,1983-06-13,M,B-,0,2022-04-06
1256,15,114,10,3,KGID00001256,Manbir,1981-10-26,F,A+,0,2002-04-16
1257,15,114,11,7,KGID00001257,Warinder,1986-09-28,F,O+,0,2018-10-10
1258,15,114,10,4,KGID00001258,Harshil,1999-08-01,M,A-,0,2020-10-02
1259,15,114,11,1,KGID00001259,Madhav,1976-04-29,F,B-,0,2006-01-06
1260,15,114,11,2,KGID00001260,Aahana,1986-05-03,F,B+,0,2016-11-19
1261,15,114,8,2,KGID00001261,Rudra,1973-08-04,M,B-,0,2006-06-01
1262,15,114,11,1,KGID00001262,Oscar,1972-07-09,M,A+,0,1993-06-05
1263,15,114,11,4,KGID00001263,Michael,1969-11-16,M,A+,0,1994-05-06
1264,15,114,11,8,KGID00001264,Faqid,2002-02-25,M,AB-,0,2023-09-30
1265,15,114,10,6,KGID00001265,Peter,1998-08-02,F,AB-,0,2022-11-06
1266,15,114,10,6,KGID00001266,Wakeeta,1970-07-26,F,A+,0,2006-12-21
1267,15,115,11,2,KGID00001267,Ucchal,1974-03-25,F,AB+,0,1996-02-25
1268,15,115,11,8,KGID00001268,Saumya,1979-02-24,M,O-,0,2016-07-11
1269,15,115,11,6,KGID00001269,Ekantika,1968-02-21,M,AB-,0,2018-08-16
1270,15,115,11,8,KGID00001270,Diya,2001-01-02,M,O-,0,2023-10-29
1271,15,115,11,7,KGID00001271,Matthew,1971-08-26,F,O-,0,2007-08-17
1272,15,115,11,5,KGID00001272,Ria,1972-07-03,M,B+,0,2010-04-07
1273,15,115,11,1,KGID00001273,Ekansh,2000-02-23,M,A-,0,2023-10-31
1274,15,115,11,3,KGID00001274,Upasna,1992-08-12,F,A-,0,2023-06-22
